Id.x,SpCode,DBH,StreetName,StreetNumber,City,Botanic Name,Common Name,Tree Type
62,PI2,2,TOUCHSTONE LAKE PARK,2,West Sacramento,Pinus halepensis,ALEPPO PINE,CEL
63,PI2,1,GARDEN ST,200,West Sacramento,Pinus halepensis,ALEPPO PINE,CEL
64,PI2,1,GARDEN ST,200,West Sacramento,Pinus halepensis,ALEPPO PINE,CEL
65,PRAM2,2,LISBON AV,1552,West Sacramento,Prunus amygdalus,ALMOND,BDS
66,PRAM2,2,PECAN ST,714,West Sacramento,Prunus amygdalus,ALMOND,BDS
67,PRAM2,2,PALOMAR AV,3520,West Sacramento,Prunus amygdalus,ALMOND,BDS
68,PRAM2,2,EVERGREEN AV,2324,West Sacramento,Prunus amygdalus,ALMOND,BDS
69,PRAM2,1,STONE CT,2000,West Sacramento,Prunus amygdalus,ALMOND,BDS
70,PRAM2,1,ALAMEDA ST,10,West Sacramento,Prunus amygdalus,ALMOND,BDS
71,PRAM2,3,JACKSON ST,216,West Sacramento,Prunus amygdalus,ALMOND,BDS
72,PRAM2,3,JACKSON ST,216,West Sacramento,Prunus amygdalus,ALMOND,BDS
73,PRAM2,3,ALABAMA AV,1818,West Sacramento,Prunus amygdalus,ALMOND,BDS
74,PRAM2,2,WESTACRE PARK,2,West Sacramento,Prunus amygdalus,ALMOND,BDS
75,PRAM2,2,WESTACRE PARK,2,West Sacramento,Prunus amygdalus,ALMOND,BDS
76,PRAM2,2,WESTACRE PARK,2,West Sacramento,Prunus amygdalus,ALMOND,BDS
77,PRAM2,4,REDWOOD PARK,2,West Sacramento,Prunus amygdalus,ALMOND,BDS
78,PRAM2,3,CLARKSBURG TRAIL,105,West Sacramento,Prunus amygdalus,ALMOND,BDS
79,PRAM2,2,CLARKSBURG TRAIL,105,West Sacramento,Prunus amygdalus,ALMOND,BDS
80,PRAM2,2,CLARKSBURG TRAIL,200,West Sacramento,Prunus amygdalus,ALMOND,BDS
81,PRAM2,2,CLARKSBURG TRAIL,200,West Sacramento,Prunus amygdalus,ALMOND,BDS
82,PRAM2,2,CLARKSBURG TRAIL,200,West Sacramento,Prunus amygdalus,ALMOND,BDS
83,PRAM2,2,CLARKSBURG TRAIL,505,West Sacramento,Prunus amygdalus,ALMOND,BDS
