Id.x,SpsCode,DBH,StreetName,StreetNumber,City
2920,JAMI,1,ST JOHN PL,8198,La Mesa
2933,JAMI,1,LA MESITA PARK,2,La Mesa
3008,JAMI,2,WAKARUSA ST,9101,La Mesa
2938,JAMI,2,LA MESITA PARK,2,La Mesa
2944,JAMI,2,TORREM ST,7690,La Mesa
2903,JAMI,1,FLETCHER PKWY,8100,La Mesa
3027,JAMI,2,JUNIOR HIGH DR,7700,La Mesa
2918,JAMI,1,ST JOHN PL,8198,La Mesa
2927,JAMI,1,DUGAN AV,5933,La Mesa
2926,JAMI,1,DUGAN AV,5933,La Mesa
3006,JAMI,2,WAKARUSA ST,9101,La Mesa
2937,JAMI,1,LA MESITA PARK,2,La Mesa
2871,JAMI,1,FLETCHER PKWY,8400,La Mesa
2872,JAMI,2,FLETCHER PKWY,8400,La Mesa
2873,JAMI,1,FLETCHER PKWY,8400,La Mesa
2902,JAMI,2,FLETCHER PKWY,8100,La Mesa
2915,JAMI,1,ST JOHN PL,8198,La Mesa
2916,JAMI,1,ST JOHN PL,8198,La Mesa
2890,JAMI,1,FLETCHER PKWY,9001,La Mesa
2868,JAMI,2,FLETCHER PKWY,8400,La Mesa
2905,JAMI,2,FLETCHER PKWY,8100,La Mesa
2878,JAMI,1,KELTON AV,5855,La Mesa
2879,JAMI,1,KELTON AV,5855,La Mesa
2888,JAMI,2,ODESSA AV,5770,La Mesa
2919,JAMI,1,ST JOHN PL,8198,La Mesa
3041,JAMI,2,COBALT DR,4245,La Mesa
2924,JAMI,1,MARENGO AV,5510,La Mesa
2928,JAMI,1,WELLESLEY ST,5295,La Mesa
2935,JAMI,1,LA MESITA PARK,2,La Mesa
2941,JAMI,2,LA MESITA PARK,2,La Mesa
2901,JAMI,2,FLETCHER PKWY,8100,La Mesa
3028,JAMI,2,JUNIOR HIGH DR,7700,La Mesa
2913,JAMI,2,WAKE ST,5520,La Mesa
3032,JAMI,2,JUNIOR HIGH DR,7700,La Mesa
2870,JAMI,1,FLETCHER PKWY,8400,La Mesa
2882,JAMI,1,FLETCHER PKWY,8700,La Mesa
2883,JAMI,1,FLETCHER PKWY,8700,La Mesa
2922,JAMI,1,HAAS ST,6190,La Mesa
3040,JAMI,1,COBALT DR,4235,La Mesa
2923,JAMI,2,EL PASO ST,7513,La Mesa
2906,JAMI,1,FLETCHER PKWY,8100,La Mesa
2911,JAMI,2,CHAZ PL,8150,La Mesa
3029,JAMI,2,JUNIOR HIGH DR,7700,La Mesa
2936,JAMI,3,LA MESITA PARK,2,La Mesa
2943,JAMI,2,LA MESITA PARK,2,La Mesa
2875,JAMI,1,FLETCHER PKWY,8400,La Mesa
2925,JAMI,2,KATO ST,8155,La Mesa
2866,JAMI,1,FLETCHER PKWY,8400,La Mesa
2867,JAMI,1,FLETCHER PKWY,8400,La Mesa
2908,JAMI,2,FLETCHER PKWY,8100,La Mesa
2884,JAMI,1,FLETCHER PKWY,8700,La Mesa
2998,JAMI,2,SUNSET PARK,2,La Mesa
3005,JAMI,2,WAKARUSA ST,9101,La Mesa
3007,JAMI,2,WAKARUSA ST,9101,La Mesa
3009,JAMI,2,WAKARUSA ST,9101,La Mesa
3010,JAMI,2,WAKARUSA ST,9101,La Mesa
3011,JAMI,2,WAKARUSA ST,9101,La Mesa
2766,JAMI,2,VIOLET ST,4174,La Mesa
3031,JAMI,2,JUNIOR HIGH DR,7700,La Mesa
2939,JAMI,1,LA MESITA PARK,2,La Mesa
2907,JAMI,1,FLETCHER PKWY,8100,La Mesa
2881,JAMI,1,FLETCHER PKWY,8700,La Mesa
2889,JAMI,1,FLETCHER PKWY,9001,La Mesa
2865,JAMI,1,FLETCHER PKWY,8400,La Mesa
2863,JAMI,2,FLETCHER PKWY,8400,La Mesa
2887,JAMI,1,FLETCHER PKWY,8700,La Mesa
3018,JAMI,1,COLLIER PARK,2,La Mesa
3042,JAMI,2,COBALT DR,4255,La Mesa
2940,JAMI,1,LA MESITA PARK,2,La Mesa
2910,JAMI,2,FLETCHER PKWY,8100,La Mesa
3030,JAMI,1,JUNIOR HIGH DR,7700,La Mesa
2885,JAMI,1,FLETCHER PKWY,8700,La Mesa
2848,JAMI,2,JACKSON PARK,2,La Mesa
2851,JAMI,1,JACKSON PARK,2,La Mesa
2861,JAMI,1,GROSSMONT BL,8700,La Mesa
2864,JAMI,1,FLETCHER PKWY,8400,La Mesa
2999,JAMI,2,SUNSHINE PARK,2,La Mesa
2942,JAMI,2,LA MESITA PARK,2,La Mesa
2909,JAMI,2,FLETCHER PKWY,8100,La Mesa
2832,JAMI,2,OLIVER LN,4743,La Mesa
2852,JAMI,1,JACKSON PARK,2,La Mesa
2855,JAMI,1,LAIRD ST,8020,La Mesa
2856,JAMI,2,GROSSMONT BL,8700,La Mesa
2860,JAMI,1,GROSSMONT BL,8700,La Mesa
2880,JAMI,1,ZETA ST,8470,La Mesa
2886,JAMI,1,FLETCHER PKWY,8700,La Mesa
2997,JAMI,1,HARRY GRIFFEN PARK,2,La Mesa
3000,JAMI,2,WAKARUSA ST,9101,La Mesa
3004,JAMI,2,WAKARUSA ST,9101,La Mesa
3012,JAMI,2,WAKARUSA ST,9101,La Mesa
2767,JAMI,1,VIOLET ST,4174,La Mesa
3019,JAMI,3,SHIRLEY DR,9225,La Mesa
2833,JAMI,2,OLIVER LN,4743,La Mesa
2834,JAMI,2,FINLEY AV,8321,La Mesa
2835,JAMI,2,4TH ST,4458,La Mesa
2849,JAMI,2,JACKSON PARK,2,La Mesa
2850,JAMI,2,JACKSON PARK,2,La Mesa
2857,JAMI,1,GROSSMONT BL,8700,La Mesa
2996,JAMI,1,HARRY GRIFFEN PARK,2,La Mesa
2994,JAMI,1,HARRY GRIFFEN PARK,2,La Mesa
3001,JAMI,2,WAKARUSA ST,9101,La Mesa
3014,JAMI,1,COMMUNITY SERVICES,2,La Mesa
3016,JAMI,3,COLLIER PARK,2,La Mesa
3017,JAMI,2,COLLIER PARK,2,La Mesa
2783,JAMI,2,ROLANDO KNOLLS DR,6910,La Mesa
3043,JAMI,2,COBALT DR,4265,La Mesa
3045,JAMI,1,COBALT DR,4246,La Mesa
3046,JAMI,2,COBALT DR,4228,La Mesa
3047,JAMI,3,COBALT DR,4228,La Mesa
2845,JAMI,1,ADULT ENRICHMENT CENTER,2,La Mesa
2853,JAMI,1,JACKSON PARK,2,La Mesa
2854,JAMI,1,JACKSON PARK,2,La Mesa
2862,JAMI,1,GROSSMONT BL,8700,La Mesa
3015,JAMI,3,PORTER HILL RD,5010,La Mesa
2768,JAMI,3,CHARLES ST,4156,La Mesa
2784,JAMI,1,ROLANDO KNOLLS DR,6910,La Mesa
3044,JAMI,3,COBALT DR,4260,La Mesa
3048,JAMI,1,WETHERLY ST,7977,La Mesa
3049,JAMI,1,ORIEN AV,7811,La Mesa
2846,JAMI,1,GARFIELD ST,4994,La Mesa
2995,JAMI,1,HARRY GRIFFEN PARK,2,La Mesa
2993,JAMI,1,BROADMOOR DR,6220,La Mesa
3003,JAMI,2,WAKARUSA ST,9101,La Mesa
2781,JAMI,3,68TH ST,4412,La Mesa
2814,JAMI,1,NEBO DR,4678,La Mesa
2949,JAMI,2,MACQUARIE ST,7240,La Mesa
2836,JAMI,3,4TH ST,4458,La Mesa
2847,JAMI,2,JACKSON PARK,2,La Mesa
2858,JAMI,2,GROSSMONT BL,8700,La Mesa
2859,JAMI,2,GROSSMONT BL,8700,La Mesa
2992,JAMI,1,BROADMOOR DR,6220,La Mesa
3002,JAMI,2,WAKARUSA ST,9101,La Mesa
3013,JAMI,2,WAKARUSA ST,9101,La Mesa
2769,JAMI,1,CHARLES ST,4144,La Mesa
2774,JAMI,1,HARRIS ST,3817,La Mesa
2778,JAMI,2,SHIRLENE PL,3882,La Mesa
2779,JAMI,3,PAULA ST,3946,La Mesa
2815,JAMI,1,NEBO DR,4678,La Mesa
2816,JAMI,1,NEBO DR,4678,La Mesa
2817,JAMI,2,LEMON AV,8150,La Mesa
2840,JAMI,2,VISTA DR,8001,La Mesa
2842,JAMI,1,ACACIA AV,4506,La Mesa
2843,JAMI,2,LEMON AV,8025,La Mesa
2844,JAMI,2,ADULT ENRICHMENT CENTER,2,La Mesa
2990,JAMI,1,HARRY GRIFFEN PARK,2,La Mesa
2780,JAMI,1,ROLANDO KNOLLS DR,6755,La Mesa
2777,JAMI,3,BOULEVARD DR,6967,La Mesa
2782,JAMI,3,68TH ST,4412,La Mesa
2794,JAMI,1,PURDUE AV,7290,La Mesa
2945,JAMI,1,TORREM ST,7690,La Mesa
2831,JAMI,2,DATE AV,4750,La Mesa
2839,JAMI,1,VISTA DR,8287,La Mesa
2841,JAMI,1,VISTA DR,8001,La Mesa
2773,JAMI,1,CAPITOL ST,3897,La Mesa
2776,JAMI,3,VIOLET ST,4026,La Mesa
2792,JAMI,3,LA MESA BL,7930,La Mesa
2795,JAMI,1,COMANCHE DR,4965,La Mesa
2799,JAMI,2,SENECA PL,7437,La Mesa
2950,JAMI,2,MACQUARIE ST,7240,La Mesa
2983,JAMI,3,LA MESITA PARK,2,La Mesa
2984,JAMI,2,JOEL LN,5958,La Mesa
2989,JAMI,1,HARRY GRIFFEN PARK,2,La Mesa
2987,JAMI,1,JOEL LN,5934,La Mesa
2785,JAMI,2,ROLANDO KNOLLS DR,6910,La Mesa
2791,JAMI,1,LA MESITA PL,7300,La Mesa
2796,JAMI,1,WEST POINT AV,7322,La Mesa
2806,JAMI,2,LAKE HELIX TR,9737,La Mesa
2801,JAMI,3,SUNRISE AV,8495,La Mesa
2808,JAMI,2,MIRAMONTE ST,4540,La Mesa
2818,JAMI,2,LEMON AV,8150,La Mesa
2819,JAMI,2,LEMON AV,8150,La Mesa
2827,JAMI,3,DATE AV,4750,La Mesa
2838,JAMI,2,VISTA DR,8287,La Mesa
2981,JAMI,2,URBAN DR,5630,La Mesa
2988,JAMI,1,HARRY GRIFFEN PARK,2,La Mesa
2789,JAMI,2,BONITA PL,7203,La Mesa
2790,JAMI,1,HARBINSON AV,4696,La Mesa
2793,JAMI,1,PURDUE AV,7320,La Mesa
2800,JAMI,2,SENECA PL,7437,La Mesa
2775,JAMI,2,HOFFMAN AV,7105,La Mesa
2951,JAMI,2,MACQUARIE ST,7240,La Mesa
2952,JAMI,2,TORREM ST,7690,La Mesa
2837,JAMI,2,PALM AV,4477,La Mesa
2965,JAMI,2,NORTHMONT PARK,2,La Mesa
2807,JAMI,2,MIRAMONTE ST,4550,La Mesa
2803,JAMI,2,SUNRISE AV,8495,La Mesa
2805,JAMI,1,LAKE HELIX TR,9737,La Mesa
2810,JAMI,1,ROCKLEDGE RD,8511,La Mesa
2811,JAMI,1,NEBO DR,4688,La Mesa
2813,JAMI,1,NEBO DR,4682,La Mesa
2948,JAMI,1,MACQUARIE ST,7230,La Mesa
2953,JAMI,2,TORREM ST,7690,La Mesa
2954,JAMI,3,BOB ST,5930,La Mesa
2955,JAMI,1,SAMUEL ST,6005,La Mesa
2956,JAMI,1,EL PASO ST,7915,La Mesa
2958,JAMI,2,EL PASO ST,7915,La Mesa
2787,JAMI,2,DANA DR,4576,La Mesa
2788,JAMI,1,DANA DR,4576,La Mesa
2966,JAMI,1,NORTHMONT PARK,2,La Mesa
2798,JAMI,3,KATHERINE PL,4605,La Mesa
2991,JAMI,2,GREGORY ST,9565,La Mesa
2962,JAMI,3,AMAYA DR,5939,La Mesa
2970,JAMI,2,NORTHMONT PARK,2,La Mesa
2957,JAMI,3,EL PASO ST,7915,La Mesa
2786,JAMI,1,71ST ST,4596,La Mesa
2963,JAMI,2,NORTHMONT PARK,2,La Mesa
2971,JAMI,2,NORTHMONT PARK,2,La Mesa
2804,JAMI,3,CARMICHAEL DR,9341,La Mesa
2802,JAMI,3,SUNRISE AV,8495,La Mesa
2809,JAMI,1,UPLAND ST,4437,La Mesa
2820,JAMI,1,LEMON AV,8143,La Mesa
2986,JAMI,1,JOEL LN,5942,La Mesa
2967,JAMI,1,NORTHMONT PARK,2,La Mesa
2797,JAMI,1,WEST POINT AV,7322,La Mesa
2976,JAMI,3,NORTHMONT PARK,2,La Mesa
2812,JAMI,1,NEBO DR,4686,La Mesa
2982,JAMI,1,LA MESITA PARK,2,La Mesa
2946,JAMI,2,TORREM ST,7690,La Mesa
2960,JAMI,1,MANON ST,5980,La Mesa
2770,JAMI,2,STUART AV,7110,La Mesa
2771,JAMI,1,CARANCHO ST,3894,La Mesa
2772,JAMI,1,CAPITOL ST,3897,La Mesa
2980,JAMI,2,NORTHMONT PARK,2,La Mesa
2947,JAMI,2,MACQUARIE ST,7230,La Mesa
2828,JAMI,3,DATE AV,4750,La Mesa
2830,JAMI,2,DATE AV,4750,La Mesa
2959,JAMI,2,EL PASO ST,7915,La Mesa
2964,JAMI,2,NORTHMONT PARK,2,La Mesa
2972,JAMI,3,NORTHMONT PARK,2,La Mesa
2985,JAMI,2,JOEL LN,5942,La Mesa
2829,JAMI,2,DATE AV,4750,La Mesa
2961,JAMI,1,MANON ST,5980,La Mesa
2974,JAMI,2,NORTHMONT PARK,2,La Mesa
2977,JAMI,1,NORTHMONT PARK,2,La Mesa
2979,JAMI,1,NORTHMONT PARK,2,La Mesa
2969,JAMI,1,NORTHMONT PARK,2,La Mesa
2978,JAMI,1,NORTHMONT PARK,2,La Mesa
2826,JAMI,2,DATE AV,4750,La Mesa
2973,JAMI,2,NORTHMONT PARK,2,La Mesa
2825,JAMI,4,ACACIA AV,4545,La Mesa
2968,JAMI,1,NORTHMONT PARK,2,La Mesa
2975,JAMI,2,NORTHMONT PARK,2,La Mesa
2824,JAMI,2,LEMON AV,8083,La Mesa
2822,JAMI,2,DATE AV,4657,La Mesa
2823,JAMI,1,LEMON AV,8083,La Mesa
2821,JAMI,3,DATE AV,4657,La Mesa
3068,JUCH,1,ROLANDO PARK,2,La Mesa
3067,JUCH,1,NORTHMONT PARK,2,La Mesa
3066,JUCH,2,NORTHMONT PARK,2,La Mesa
3070,JUCH,3,COMMUNITY SERVICES,2,La Mesa
3059,JUCH,2,MARENGO AV,5435,La Mesa
3054,JUCH,1,MARENGO AV,5365,La Mesa
3069,JUCH,2,HARRY GRIFFEN PARK,2,La Mesa
3052,JUCH,1,KELTON AV,5945,La Mesa
3062,JUCH,2,MARENGO AV,5465,La Mesa
3061,JUCH,2,MARENGO AV,5465,La Mesa
3060,JUCH,2,MARENGO AV,5435,La Mesa
3064,JUCH,2,MARENGO AV,5465,La Mesa
3063,JUCH,2,MARENGO AV,5465,La Mesa
3058,JUCH,1,MARENGO AV,5435,La Mesa
3065,JUCH,2,DUGAN AV,5984,La Mesa
3057,JUCH,2,MARENGO AV,5365,La Mesa
3056,JUCH,1,MARENGO AV,5365,La Mesa
3053,JUCH,1,MARENGO AV,5365,La Mesa
3051,JUCH,2,VIGO DR,6731,La Mesa
3055,JUCH,1,MARENGO AV,5365,La Mesa
3255,KOBI,1,FLETCHER PKWY,9001,La Mesa
3254,KOBI,1,FLETCHER PKWY,9001,La Mesa
3257,KOBI,1,FLETCHER PKWY,9001,La Mesa
3252,KOBI,1,FLETCHER PKWY,9001,La Mesa
3253,KOBI,1,FLETCHER PKWY,9001,La Mesa
3249,KOBI,2,FLETCHER PKWY,8901,La Mesa
3243,KOBI,2,FLETCHER PKWY,8901,La Mesa
3258,KOBI,1,MEADOW CREST DR,6305,La Mesa
3248,KOBI,2,FLETCHER PKWY,8901,La Mesa
3251,KOBI,2,FLETCHER PKWY,8901,La Mesa
3256,KOBI,1,FLETCHER PKWY,9001,La Mesa
3245,KOBI,1,FLETCHER PKWY,8901,La Mesa
3247,KOBI,1,FLETCHER PKWY,8901,La Mesa
3250,KOBI,2,FLETCHER PKWY,8901,La Mesa
3259,KOBI,1,MEADOW CREST DR,6305,La Mesa
3224,KOBI,1,EL CAJON BL,7600,La Mesa
3235,KOBI,1,EL CAJON BL,7950,La Mesa
3238,KOBI,1,EL CAJON BL,7950,La Mesa
3246,KOBI,2,FLETCHER PKWY,8901,La Mesa
3244,KOBI,2,FLETCHER PKWY,8901,La Mesa
3242,KOBI,2,FLETCHER PKWY,8901,La Mesa
3264,KOBI,1,HEIDI ST,5475,La Mesa
3234,KOBI,1,EL CAJON BL,7870,La Mesa
3236,KOBI,2,EL CAJON BL,7950,La Mesa
3239,KOBI,1,EL CAJON BL,7950,La Mesa
3240,KOBI,1,NEBO DR,4596,La Mesa
3227,KOBI,1,EL CAJON BL,7850,La Mesa
3237,KOBI,1,EL CAJON BL,7950,La Mesa
3278,KOBI,1,WISCONSIN AV,6915,La Mesa
3287,KOBI,3,LA MESITA PARK,2,La Mesa
3263,KOBI,2,HEIDI ST,5475,La Mesa
3261,KOBI,2,HEIDI ST,5475,La Mesa
3226,KOBI,1,EL CAJON BL,7850,La Mesa
3269,KOBI,1,LA MESITA PARK,2,La Mesa
3270,KOBI,1,LA MESITA PARK,2,La Mesa
3233,KOBI,1,EL CAJON BL,7870,La Mesa
3223,KOBI,2,EL CAJON BL,7600,La Mesa
3225,KOBI,1,EL CAJON BL,7850,La Mesa
3284,KOBI,2,SEVERIN DR,5805,La Mesa
3283,KOBI,1,VEEMAC AV,6241,La Mesa
3262,KOBI,2,HEIDI ST,5475,La Mesa
3340,KOBI,2,NAN COUTS COTTAGE,2,La Mesa
3271,KOBI,1,LA MESITA PARK,2,La Mesa
3275,KOBI,1,WISCONSIN AV,6915,La Mesa
3205,KOBI,1,EL CAJON BL,7600,La Mesa
3285,KOBI,1,HARRY GRIFFEN PARK,2,La Mesa
3293,KOBI,2,HARRY GRIFFEN PARK,2,La Mesa
3265,KOBI,2,MARENGO AV,5610,La Mesa
3232,KOBI,1,EL CAJON BL,7870,La Mesa
3277,KOBI,1,WISCONSIN AV,6915,La Mesa
3282,KOBI,1,WATER ST,5307,La Mesa
3292,KOBI,4,HARRY GRIFFEN PARK,2,La Mesa
3260,KOBI,1,FLETCHER PKWY,8000,La Mesa
3298,KOBI,2,HARRY GRIFFEN PARK,2,La Mesa
3272,KOBI,2,LA MESITA PARK,2,La Mesa
3280,KOBI,2,SAMUEL ST,6030,La Mesa
3241,KOBI,2,KELTON AV,5730,La Mesa
3291,KOBI,2,HARRY GRIFFEN PARK,2,La Mesa
3266,KOBI,2,LA MESITA PARK,2,La Mesa
3273,KOBI,1,AVENORRA DR,6010,La Mesa
3274,KOBI,1,AVENORRA DR,6010,La Mesa
3199,KOBI,2,EL CAJON BL,7500,La Mesa
3288,KOBI,1,BROADMOOR DR,6229,La Mesa
3289,KOBI,2,HARRY GRIFFEN PARK,2,La Mesa
3290,KOBI,1,HARRY GRIFFEN PARK,2,La Mesa
3228,KOBI,1,EL CAJON BL,7850,La Mesa
3267,KOBI,2,LA MESITA PARK,2,La Mesa
3276,KOBI,1,WISCONSIN AV,6915,La Mesa
3198,KOBI,1,EL CAJON BL,7500,La Mesa
3279,KOBI,1,WISCONSIN AV,6915,La Mesa
3222,KOBI,1,EL CAJON BL,7600,La Mesa
3197,KOBI,2,EL CAJON BL,7500,La Mesa
3192,KOBI,2,EL CAJON BL,7400,La Mesa
3281,KOBI,1,SAMUEL ST,6020,La Mesa
3208,KOBI,1,EL CAJON BL,7600,La Mesa
3342,KOBI,1,SUN VALLEY GOLF COURSE,2,La Mesa
3268,KOBI,2,LA MESITA PARK,2,La Mesa
3316,KOBI,2,HARRY GRIFFEN PARK,2,La Mesa
3204,KOBI,1,EL CAJON BL,7600,La Mesa
3286,KOBI,1,HARRY GRIFFEN PARK,2,La Mesa
3159,KOBI,2,HOFFMAN AV,7105,La Mesa
3168,KOBI,2,WOODLAND DR,4331,La Mesa
3294,KOBI,2,HARRY GRIFFEN PARK,2,La Mesa
3221,KOBI,1,EL CAJON BL,7600,La Mesa
3231,KOBI,1,EL CAJON BL,7870,La Mesa
3194,KOBI,2,EL CAJON BL,7500,La Mesa
3207,KOBI,1,EL CAJON BL,7600,La Mesa
3206,KOBI,1,EL CAJON BL,7600,La Mesa
3209,KOBI,1,EL CAJON BL,7600,La Mesa
3303,KOBI,2,HARRY GRIFFEN PARK,2,La Mesa
3317,KOBI,1,HARRY GRIFFEN PARK,2,La Mesa
3167,KOBI,3,CARMICHAEL DR,9304,La Mesa
3301,KOBI,2,HARRY GRIFFEN PARK,2,La Mesa
3182,KOBI,1,EL CAJON BL,7350,La Mesa
3185,KOBI,2,EL CAJON BL,7350,La Mesa
3229,KOBI,2,EL CAJON BL,7870,La Mesa
3230,KOBI,1,EL CAJON BL,7870,La Mesa
3196,KOBI,2,EL CAJON BL,7500,La Mesa
3295,KOBI,2,HARRY GRIFFEN PARK,2,La Mesa
3220,KOBI,2,EL CAJON BL,7600,La Mesa
3300,KOBI,1,HARRY GRIFFEN PARK,2,La Mesa
3302,KOBI,2,HARRY GRIFFEN PARK,2,La Mesa
3181,KOBI,1,EL CAJON BL,7350,La Mesa
3184,KOBI,2,EL CAJON BL,7350,La Mesa
3344,KOBI,1,VALLEY VIEW CIR,8140,La Mesa
3202,KOBI,1,EL CAJON BL,7600,La Mesa
3160,KOBI,1,CHARLES ST,4003,La Mesa
3218,KOBI,1,EL CAJON BL,7600,La Mesa
3219,KOBI,1,EL CAJON BL,7600,La Mesa
3299,KOBI,2,HARRY GRIFFEN PARK,2,La Mesa
3203,KOBI,1,EL CAJON BL,7600,La Mesa
3201,KOBI,1,EL CAJON BL,7600,La Mesa
3328,KOBI,1,HARRY GRIFFEN PARK,2,La Mesa
3166,KOBI,1,LEMON AV,8451,La Mesa
3339,KOBI,1,HARRY GRIFFEN PARK,2,La Mesa
3345,KOBI,2,VALLEY VIEW CIR,4185,La Mesa
3315,KOBI,2,HARRY GRIFFEN PARK,2,La Mesa
3325,KOBI,1,HARRY GRIFFEN PARK,2,La Mesa
3324,KOBI,2,VISTA LA MESA PARK,2,La Mesa
3327,KOBI,1,HARRY GRIFFEN PARK,2,La Mesa
3297,KOBI,1,HARRY GRIFFEN PARK,2,La Mesa
3174,KOBI,1,POLICE DEPARTMENT,2,La Mesa
3178,KOBI,1,EL CAJON BL,7350,La Mesa
3343,KOBI,2,SUN VALLEY GOLF COURSE,2,La Mesa
3314,KOBI,2,HARRY GRIFFEN PARK,2,La Mesa
3193,KOBI,2,EL CAJON BL,7500,La Mesa
3318,KOBI,1,HARRY GRIFFEN PARK,2,La Mesa
3217,KOBI,1,EL CAJON BL,7600,La Mesa
3296,KOBI,1,HARRY GRIFFEN PARK,2,La Mesa
3338,KOBI,1,HARRY GRIFFEN PARK,2,La Mesa
3170,KOBI,1,MERRITT BL,4309,La Mesa
3200,KOBI,1,EL CAJON BL,7600,La Mesa
3195,KOBI,1,EL CAJON BL,7500,La Mesa
3310,KOBI,2,HARRY GRIFFEN PARK,2,La Mesa
3335,KOBI,2,HARRY GRIFFEN PARK,2,La Mesa
3169,KOBI,2,MERRITT BL,4309,La Mesa
3323,KOBI,1,VISTA LA MESA PARK,2,La Mesa
3215,KOBI,2,EL CAJON BL,7600,La Mesa
3305,KOBI,1,HARRY GRIFFEN PARK,2,La Mesa
3332,KOBI,1,HARRY GRIFFEN PARK,2,La Mesa
3175,KOBI,1,POLICE DEPARTMENT,2,La Mesa
3180,KOBI,1,EL CAJON BL,7350,La Mesa
3309,KOBI,2,HARRY GRIFFEN PARK,2,La Mesa
3216,KOBI,1,EL CAJON BL,7600,La Mesa
3337,KOBI,1,HARRY GRIFFEN PARK,2,La Mesa
3304,KOBI,2,HARRY GRIFFEN PARK,2,La Mesa
3163,KOBI,1,PARKS AV,4625,La Mesa
3191,KOBI,2,EL CAJON BL,7400,La Mesa
3171,KOBI,1,MERRITT BL,4309,La Mesa
3333,KOBI,1,HARRY GRIFFEN PARK,2,La Mesa
3312,KOBI,3,HARRY GRIFFEN PARK,2,La Mesa
3341,KOBI,3,SHIRLEY DR,9225,La Mesa
3334,KOBI,2,HARRY GRIFFEN PARK,2,La Mesa
3183,KOBI,2,EL CAJON BL,7350,La Mesa
3307,KOBI,2,HARRY GRIFFEN PARK,2,La Mesa
3188,KOBI,1,EL CAJON BL,7350,La Mesa
3319,KOBI,1,HARRY GRIFFEN PARK,2,La Mesa
3157,KOBI,2,HOFFMAN AV,7105,La Mesa
3173,KOBI,1,POLICE DEPARTMENT,2,La Mesa
3165,KOBI,3,PRINCETON AV,7232,La Mesa
3331,KOBI,1,HARRY GRIFFEN PARK,2,La Mesa
3306,KOBI,2,HARRY GRIFFEN PARK,2,La Mesa
3311,KOBI,1,HARRY GRIFFEN PARK,2,La Mesa
3308,KOBI,2,HARRY GRIFFEN PARK,2,La Mesa
3176,KOBI,1,POLICE DEPARTMENT,2,La Mesa
3189,KOBI,2,EL CAJON BL,7400,La Mesa
3214,KOBI,2,EL CAJON BL,7600,La Mesa
3172,KOBI,1,POLICE DEPARTMENT,2,La Mesa
3336,KOBI,4,HARRY GRIFFEN PARK,2,La Mesa
3162,KOBI,1,PARKS AV,4625,La Mesa
3190,KOBI,2,EL CAJON BL,7400,La Mesa
3313,KOBI,2,HARRY GRIFFEN PARK,2,La Mesa
3210,KOBI,1,EL CAJON BL,7600,La Mesa
3164,KOBI,1,SUNSET DR,7700,La Mesa
3177,KOBI,1,EL CAJON BL,7350,La Mesa
3186,KOBI,2,EL CAJON BL,7350,La Mesa
3326,KOBI,1,HARRY GRIFFEN PARK,2,La Mesa
3211,KOBI,1,EL CAJON BL,7600,La Mesa
3158,KOBI,2,HOFFMAN AV,7105,La Mesa
3330,KOBI,1,HARRY GRIFFEN PARK,2,La Mesa
3320,KOBI,2,HARRY GRIFFEN PARK,2,La Mesa
3321,KOBI,2,HARRY GRIFFEN PARK,2,La Mesa
3213,KOBI,2,EL CAJON BL,7600,La Mesa
3187,KOBI,2,EL CAJON BL,7350,La Mesa
3179,KOBI,1,EL CAJON BL,7350,La Mesa
3212,KOBI,1,EL CAJON BL,7600,La Mesa
3161,KOBI,1,DANA DR,4593,La Mesa
3329,KOBI,1,HARRY GRIFFEN PARK,2,La Mesa
3322,KOBI,1,VISTA LA MESA PARK,2,La Mesa
3400,LAIN,1,LEE AV,4870,La Mesa
3506,LAIN,1,IOTA PL,5645,La Mesa
3401,LAIN,1,LEE AV,4870,La Mesa
3397,LAIN,3,PARKS AV,4583,La Mesa
3404,LAIN,1,HOMEWOOD PL,7731,La Mesa
3507,LAIN,1,IOTA PL,5645,La Mesa
3505,LAIN,1,ZETA ST,8445,La Mesa
3488,LAIN,1,BUCKLAND ST,8401,La Mesa
3398,LAIN,1,LEE AV,4840,La Mesa
3426,LAIN,1,73RD ST,4595,La Mesa
3395,LAIN,1,PARKS AV,4663,La Mesa
3504,LAIN,1,CHLOE AV,8515,La Mesa
3416,LAIN,1,STANFORD AV,7390,La Mesa
3503,LAIN,1,CHLOE AV,8515,La Mesa
3489,LAIN,1,BUCKLAND ST,8486,La Mesa
3614,LAIN,1,ST ONGE DR,8110,La Mesa
3847,LAIN,1,HIGHWOOD AV,7700,La Mesa
3857,LAIN,1,EASTRIDGE DR,7700,La Mesa
3399,LAIN,1,LEE AV,4840,La Mesa
3856,LAIN,1,EASTRIDGE DR,7700,La Mesa
3501,LAIN,1,CHLOE AV,8515,La Mesa
3476,LAIN,1,FRESNO AV,8417,La Mesa
3478,LAIN,2,FINLEY AV,8201,La Mesa
3402,LAIN,1,LEE AV,4870,La Mesa
3846,LAIN,1,HIGHWOOD AV,7700,La Mesa
3487,LAIN,1,BUCKLAND ST,8401,La Mesa
3494,LAIN,1,BUCKLAND ST,8460,La Mesa
3500,LAIN,1,CHLOE AV,8515,La Mesa
3403,LAIN,1,HOMEWOOD PL,7731,La Mesa
3772,LAIN,1,JOEL LN,5981,La Mesa
3486,LAIN,1,JEANETTE AV,5745,La Mesa
3612,LAIN,1,HEIDI ST,5550,La Mesa
