Id.x,SpCode,DBH,StreetName,StreetNumber,City,Botanic Name,Common Name,Tree Type
10636,PITH,1,SANTA FE AV,1615,Glendora,Pinus thunbergiana,JAPANESE BLACK PINE,CEL
10637,PITH,1,SANTA FE AV,1615,Glendora,Pinus thunbergiana,JAPANESE BLACK PINE,CEL
10638,PITH,1,SANTA FE AV,1615,Glendora,Pinus thunbergiana,JAPANESE BLACK PINE,CEL
10641,TRCO,2,SANTA FE AV,1649,Glendora,Tristaniopsis conferta,BRISBANE BOX,BEM
10642,TRCO,2,SANTA FE AV,1649,Glendora,Tristaniopsis conferta,BRISBANE BOX,BEM
10643,TRCO,2,SANTA FE AV,1655,Glendora,Tristaniopsis conferta,BRISBANE BOX,BEM
10644,TRCO,2,SANTA FE AV,1655,Glendora,Tristaniopsis conferta,BRISBANE BOX,BEM
10645,TRCO,2,SANTA FE AV,1663,Glendora,Tristaniopsis conferta,BRISBANE BOX,BEM
10646,TRCO,2,SANTA FE AV,1703,Glendora,Tristaniopsis conferta,BRISBANE BOX,BEM
10647,TRCO,2,SANTA FE AV,1703,Glendora,Tristaniopsis conferta,BRISBANE BOX,BEM
10648,TRCO,2,SANTA FE AV,1711,Glendora,Tristaniopsis conferta,BRISBANE BOX,BEM
10649,TRCO,2,SANTA FE AV,1711,Glendora,Tristaniopsis conferta,BRISBANE BOX,BEM
10650,TRCO,2,SANTA FE AV,1711,Glendora,Tristaniopsis conferta,BRISBANE BOX,BEM
10656,LILU,2,DANEHURST AV,1714,Glendora,Ligustrum lucidum,GLOSSY PRIVET,BEM
10657,LILU,3,DANEHURST AV,1708,Glendora,Ligustrum lucidum,GLOSSY PRIVET,BEM
10658,LILU,2,DANEHURST AV,1708,Glendora,Ligustrum lucidum,GLOSSY PRIVET,BEM
10659,LILU,2,DANEHURST AV,1702,Glendora,Ligustrum lucidum,GLOSSY PRIVET,BEM
10661,PHFR,2,LAXFORD ST /W,122,Glendora,Photinia x fraseri,FRASERS PHOTINIA,BES
10662,PHFR,2,LAXFORD ST /W,122,Glendora,Photinia x fraseri,FRASERS PHOTINIA,BES
10663,GEPA,2,DANEHURST AV,1704,Glendora,Geijera parviflora,AUSTRALIAN WILLOW,BES
