Id.x,SpCode,DBH,StreetName,StreetNumber,City
1928,LIST,2,KENNEDY PARK AND SKATE PARK,2,El Cajon
1929,LIST,2,KENNEDY PARK AND SKATE PARK,2,El Cajon
1930,PICA,4,KENNEDY PARK AND SKATE PARK,2,El Cajon
1931,LIST,2,KENNEDY PARK AND SKATE PARK,2,El Cajon
1932,LIST,2,KENNEDY PARK AND SKATE PARK,2,El Cajon
1933,PICA,1,KENNEDY PARK AND SKATE PARK,2,El Cajon
1934,SCTE,3,KENNEDY PARK AND SKATE PARK,2,El Cajon
1935,PICA,3,KENNEDY PARK AND SKATE PARK,2,El Cajon
1936,PICA,4,KENNEDY PARK AND SKATE PARK,2,El Cajon
1937,PICA,4,KENNEDY PARK AND SKATE PARK,2,El Cajon
1938,PICA,4,KENNEDY PARK AND SKATE PARK,2,El Cajon
1939,PICA,4,KENNEDY PARK AND SKATE PARK,2,El Cajon
1940,PICA,2,KENNEDY PARK AND SKATE PARK,2,El Cajon
1941,PICA,5,KENNEDY PARK AND SKATE PARK,2,El Cajon
1942,PICA,1,KENNEDY PARK AND SKATE PARK,2,El Cajon
1943,PICA,2,KENNEDY PARK AND SKATE PARK,2,El Cajon
1944,PICA,2,KENNEDY PARK AND SKATE PARK,2,El Cajon
1945,MAGR,2,KENNEDY PARK AND SKATE PARK,2,El Cajon
1946,PICA,4,KENNEDY PARK AND SKATE PARK,2,El Cajon
1947,CEDE,2,KENNEDY PARK AND SKATE PARK,2,El Cajon
1949,PICA,2,KENNEDY PARK AND SKATE PARK,2,El Cajon
1950,PICA,2,KENNEDY PARK AND SKATE PARK,2,El Cajon
1951,FRUH,3,KENNEDY PARK AND SKATE PARK,2,El Cajon
1952,FRUH,3,KENNEDY PARK AND SKATE PARK,2,El Cajon
1953,PICA,2,KENNEDY PARK AND SKATE PARK,2,El Cajon
1954,PICA,2,KENNEDY PARK AND SKATE PARK,2,El Cajon
1956,EUSI,3,KENNEDY PARK AND SKATE PARK,2,El Cajon
1957,PEL OTHER,2,KENNEDY PARK AND SKATE PARK,2,El Cajon
1958,PEL OTHER,2,KENNEDY PARK AND SKATE PARK,2,El Cajon
1959,LIST,2,KENNEDY PARK AND SKATE PARK,2,El Cajon
1960,LIST,2,KENNEDY PARK AND SKATE PARK,2,El Cajon
1961,LIST,1,KENNEDY PARK AND SKATE PARK,2,El Cajon
1963,EUSI,4,KENNEDY PARK AND SKATE PARK,2,El Cajon
1964,EUSI,3,KENNEDY PARK AND SKATE PARK,2,El Cajon
1965,EUSI,4,KENNEDY PARK AND SKATE PARK,2,El Cajon
1966,FRUH,3,KENNEDY PARK AND SKATE PARK,2,El Cajon
1967,LIST,1,KENNEDY PARK AND SKATE PARK,2,El Cajon
1968,JAMI,1,KENNEDY PARK AND SKATE PARK,2,El Cajon
1969,LIST,1,KENNEDY PARK AND SKATE PARK,2,El Cajon
1970,CICA,2,KENNEDY PARK AND SKATE PARK,2,El Cajon
1971,CICA,2,KENNEDY PARK AND SKATE PARK,2,El Cajon
1972,CICA,3,KENNEDY PARK AND SKATE PARK,2,El Cajon
1973,LIST,2,KENNEDY PARK AND SKATE PARK,2,El Cajon
1974,LIST,3,KENNEDY PARK AND SKATE PARK,2,El Cajon
1975,LIST,2,KENNEDY PARK AND SKATE PARK,2,El Cajon
1976,LIST,4,KENNEDY PARK AND SKATE PARK,2,El Cajon
1977,LIST,3,KENNEDY PARK AND SKATE PARK,2,El Cajon
1978,JAMI,1,KENNEDY PARK AND SKATE PARK,2,El Cajon
1979,JAMI,2,KENNEDY PARK AND SKATE PARK,2,El Cajon
1980,JAMI,2,KENNEDY PARK AND SKATE PARK,2,El Cajon
1981,JAMI,2,KENNEDY PARK AND SKATE PARK,2,El Cajon
1982,LIST,2,KENNEDY PARK AND SKATE PARK,2,El Cajon
1983,FRUH,4,KENNEDY PARK AND SKATE PARK,2,El Cajon
1984,FRUH,3,KENNEDY PARK AND SKATE PARK,2,El Cajon
1985,EUSI,3,KENNEDY PARK AND SKATE PARK,2,El Cajon
1986,EUSI,2,KENNEDY PARK AND SKATE PARK,2,El Cajon
1987,EUSI,4,KENNEDY PARK AND SKATE PARK,2,El Cajon
1988,LIST,2,KENNEDY PARK AND SKATE PARK,2,El Cajon
1989,LIST,2,KENNEDY PARK AND SKATE PARK,2,El Cajon
1990,FRUH,3,KENNEDY PARK AND SKATE PARK,2,El Cajon
1991,LIST,2,KENNEDY PARK AND SKATE PARK,2,El Cajon
1992,LIST,2,KENNEDY PARK AND SKATE PARK,2,El Cajon
1993,LIST,2,KENNEDY PARK AND SKATE PARK,2,El Cajon
1994,LIST,2,KENNEDY PARK AND SKATE PARK,2,El Cajon
1995,PICA,3,KENNEDY PARK AND SKATE PARK,2,El Cajon
1996,PICA,3,KENNEDY PARK AND SKATE PARK,2,El Cajon
1997,PICA,3,KENNEDY PARK AND SKATE PARK,2,El Cajon
1998,PICA,3,KENNEDY PARK AND SKATE PARK,2,El Cajon
1999,PICA,2,KENNEDY PARK AND SKATE PARK,2,El Cajon
2000,PICA,3,KENNEDY PARK AND SKATE PARK,2,El Cajon
2001,LAIN,1,KENNEDY PARK AND SKATE PARK,2,El Cajon
2002,PICA,3,KENNEDY PARK AND SKATE PARK,2,El Cajon
2003,CICA,2,KENNEDY PARK AND SKATE PARK,2,El Cajon
2004,MAGR,1,KENNEDY PARK AND SKATE PARK,2,El Cajon
2005,CICA,3,KENNEDY PARK AND SKATE PARK,2,El Cajon
2006,LAIN,2,KENNEDY PARK AND SKATE PARK,2,El Cajon
2007,CICA,2,KENNEDY PARK AND SKATE PARK,2,El Cajon
2008,CICA,2,KENNEDY PARK AND SKATE PARK,2,El Cajon
2009,CICA,2,KENNEDY PARK AND SKATE PARK,2,El Cajon
2010,MAGR,2,KENNEDY PARK AND SKATE PARK,2,El Cajon
2011,CICA,2,KENNEDY PARK AND SKATE PARK,2,El Cajon
2012,LIST,3,KENNEDY PARK AND SKATE PARK,2,El Cajon
2013,LIST,2,KENNEDY PARK AND SKATE PARK,2,El Cajon
2014,LIST,2,KENNEDY PARK AND SKATE PARK,2,El Cajon
2015,LIST,2,KENNEDY PARK AND SKATE PARK,2,El Cajon
2016,LIST,2,KENNEDY PARK AND SKATE PARK,2,El Cajon
2017,LAIN,1,KENNEDY PARK AND SKATE PARK,2,El Cajon
2018,LAIN,1,KENNEDY PARK AND SKATE PARK,2,El Cajon
2019,LAIN,1,KENNEDY PARK AND SKATE PARK,2,El Cajon
2020,LAIN,1,KENNEDY PARK AND SKATE PARK,2,El Cajon
2021,PLAC,4,KENNEDY PARK AND SKATE PARK,2,El Cajon
2022,PLAC,3,KENNEDY PARK AND SKATE PARK,2,El Cajon
2023,PICA,3,KENNEDY PARK AND SKATE PARK,2,El Cajon
2024,PIHA,4,KENNEDY PARK AND SKATE PARK,2,El Cajon
2025,RHIN,2,KENNEDY PARK AND SKATE PARK,2,El Cajon
2026,RHIN,2,KENNEDY PARK AND SKATE PARK,2,El Cajon
2027,RHIN,2,KENNEDY PARK AND SKATE PARK,2,El Cajon
2028,RHIN,2,KENNEDY PARK AND SKATE PARK,2,El Cajon
2029,RHIN,2,KENNEDY PARK AND SKATE PARK,2,El Cajon
2030,RHIN,2,KENNEDY PARK AND SKATE PARK,2,El Cajon
2031,PHCA,5,KNOX HOTEL,2,El Cajon
2032,PYKA,1,KNOX HOTEL,2,El Cajon
2033,PRCE,1,KNOX HOTEL,2,El Cajon
2034,PRCE,1,KNOX HOTEL,2,El Cajon
2035,PRCE,1,KNOX HOTEL,2,El Cajon
2036,PYKA,1,KNOX HOTEL,2,El Cajon
2038,TRFO,2,PISTOL RANGE,2,El Cajon
2039,LILU,2,PISTOL RANGE,2,El Cajon
2040,LILU,2,PISTOL RANGE,2,El Cajon
2041,FIMA2,6,PISTOL RANGE,2,El Cajon
2042,LILU,3,PISTOL RANGE,2,El Cajon
2043,LILU,2,PISTOL RANGE,2,El Cajon
2044,LILU,2,PISTOL RANGE,2,El Cajon
2045,LILU,2,PISTOL RANGE,2,El Cajon
2046,LILU,2,PISTOL RANGE,2,El Cajon
2047,LILU,2,PISTOL RANGE,2,El Cajon
2048,LILU,3,PISTOL RANGE,2,El Cajon
2049,LILU,3,PISTOL RANGE,2,El Cajon
2050,EUNI,3,PISTOL RANGE,2,El Cajon
2051,LAIN,4,POLICE DEPARTMENT FACILITY,2,El Cajon
2052,PICA,4,POLICE DEPARTMENT FACILITY,2,El Cajon
2053,PICA,5,POLICE DEPARTMENT FACILITY,2,El Cajon
2054,PICA,4,POLICE DEPARTMENT FACILITY,2,El Cajon
2055,PICA,3,POLICE DEPARTMENT FACILITY,2,El Cajon
2056,PICA,5,POLICE DEPARTMENT FACILITY,2,El Cajon
2057,PICA,3,POLICE DEPARTMENT FACILITY,2,El Cajon
2058,PLAC,4,POLICE DEPARTMENT FACILITY,2,El Cajon
2059,PLAC,3,POLICE DEPARTMENT FACILITY,2,El Cajon
2060,PLAC,4,POLICE DEPARTMENT FACILITY,2,El Cajon
2061,CESI3,3,POLICE DEPARTMENT FACILITY,2,El Cajon
2062,LAIN,1,POLICE DEPARTMENT FACILITY,2,El Cajon
2063,LAIN,1,POLICE DEPARTMENT FACILITY,2,El Cajon
2064,LAIN,1,POLICE DEPARTMENT FACILITY,2,El Cajon
2065,OLEU,6,POLICE DEPARTMENT FACILITY,2,El Cajon
2066,OLEU,6,POLICE DEPARTMENT FACILITY,2,El Cajon
2067,PLAC,3,POLICE DEPARTMENT FACILITY,2,El Cajon
2068,PLAC,3,POLICE DEPARTMENT FACILITY,2,El Cajon
2069,PLAC,3,POLICE DEPARTMENT FACILITY,2,El Cajon
2070,PLAC,4,POLICE DEPARTMENT FACILITY,2,El Cajon
2071,PLAC,3,POLICE DEPARTMENT FACILITY,2,El Cajon
2072,PLAC,4,POLICE DEPARTMENT FACILITY,2,El Cajon
2073,PLAC,3,POLICE DEPARTMENT FACILITY,2,El Cajon
2074,PLAC,3,POLICE DEPARTMENT FACILITY,2,El Cajon
2075,PLAC,3,POLICE DEPARTMENT FACILITY,2,El Cajon
2076,PLAC,3,POLICE DEPARTMENT FACILITY,2,El Cajon
2077,PLAC,3,POLICE DEPARTMENT FACILITY,2,El Cajon
2078,PLAC,4,POLICE DEPARTMENT FACILITY,2,El Cajon
2079,PLAC,3,POLICE DEPARTMENT FACILITY,2,El Cajon
2080,PICA,4,POLICE DEPARTMENT FACILITY,2,El Cajon
2081,PICA,3,POLICE DEPARTMENT FACILITY,2,El Cajon
2082,PICA,4,POLICE DEPARTMENT FACILITY,2,El Cajon
2083,PICA,3,POLICE DEPARTMENT FACILITY,2,El Cajon
2084,PICA,3,POLICE DEPARTMENT FACILITY,2,El Cajon
2085,PICA,3,POLICE DEPARTMENT FACILITY,2,El Cajon
2086,PICA,3,POLICE DEPARTMENT FACILITY,2,El Cajon
2087,PICA,3,POLICE DEPARTMENT FACILITY,2,El Cajon
2088,PICA,3,POLICE DEPARTMENT FACILITY,2,El Cajon
2089,PICA,3,POLICE DEPARTMENT FACILITY,2,El Cajon
2090,PICA,4,POLICE DEPARTMENT FACILITY,2,El Cajon
2091,PICA,3,POLICE DEPARTMENT FACILITY,2,El Cajon
2092,PICA,3,POLICE DEPARTMENT FACILITY,2,El Cajon
2093,PICA,3,POLICE DEPARTMENT FACILITY,2,El Cajon
2094,PICA,3,POLICE DEPARTMENT FACILITY,2,El Cajon
2095,PICA,4,POLICE DEPARTMENT FACILITY,2,El Cajon
2096,PICA,4,POLICE DEPARTMENT FACILITY,2,El Cajon
2097,PICA,3,POLICE DEPARTMENT FACILITY,2,El Cajon
2098,PICA,4,POLICE DEPARTMENT FACILITY,2,El Cajon
2099,PICA,4,POLICE DEPARTMENT FACILITY,2,El Cajon
2100,PICA,3,POLICE DEPARTMENT FACILITY,2,El Cajon
2101,PICA,4,POLICE DEPARTMENT FACILITY,2,El Cajon
2102,PICA,4,POLICE DEPARTMENT FACILITY,2,El Cajon
2103,PICA,3,POLICE DEPARTMENT FACILITY,2,El Cajon
2104,MEQU,4,POLICE DEPARTMENT FACILITY,2,El Cajon
2105,MEQU,2,POLICE DEPARTMENT FACILITY,2,El Cajon
2106,MEQU,2,POLICE DEPARTMENT FACILITY,2,El Cajon
2107,MEQU,2,POLICE DEPARTMENT FACILITY,2,El Cajon
2108,MEQU,2,POLICE DEPARTMENT FACILITY,2,El Cajon
2109,MEQU,3,POLICE DEPARTMENT FACILITY,2,El Cajon
2110,MEQU,3,POLICE DEPARTMENT FACILITY,2,El Cajon
2111,MEQU,3,POLICE DEPARTMENT FACILITY,2,El Cajon
2112,PICA,3,POLICE DEPARTMENT FACILITY,2,El Cajon
2113,PICA,3,POLICE DEPARTMENT FACILITY,2,El Cajon
2114,PICA,2,POLICE DEPARTMENT FACILITY,2,El Cajon
2115,PICA,3,POLICE DEPARTMENT FACILITY,2,El Cajon
2116,PICA,3,POLICE DEPARTMENT FACILITY,2,El Cajon
2117,PICA,3,POLICE DEPARTMENT FACILITY,2,El Cajon
2118,PICA,4,POLICE DEPARTMENT FACILITY,2,El Cajon
2119,PITH,2,POLICE DEPARTMENT FACILITY,2,El Cajon
2120,PITH,2,POLICE DEPARTMENT FACILITY,2,El Cajon
2121,PITH,2,POLICE DEPARTMENT FACILITY,2,El Cajon
2122,PITH,2,POLICE DEPARTMENT FACILITY,2,El Cajon
2123,PICA,3,POLICE DEPARTMENT FACILITY,2,El Cajon
2124,PICA,4,POLICE DEPARTMENT FACILITY,2,El Cajon
2125,PICA,4,POLICE DEPARTMENT FACILITY,2,El Cajon
2126,PICA,4,POLICE DEPARTMENT FACILITY,2,El Cajon
2127,PICA,3,POLICE DEPARTMENT FACILITY,2,El Cajon
2128,SCTE,3,POLICE DEPARTMENT FACILITY,2,El Cajon
2129,SCTE,3,POLICE DEPARTMENT FACILITY,2,El Cajon
2130,SCTE,3,POLICE DEPARTMENT FACILITY,2,El Cajon
2131,PICA,3,POLICE DEPARTMENT FACILITY,2,El Cajon
2132,PICA,2,POLICE DEPARTMENT FACILITY,2,El Cajon
2133,LIST,1,POLICE DEPARTMENT FACILITY,2,El Cajon
2134,PICA,3,POLICE DEPARTMENT FACILITY,2,El Cajon
2135,PICA,3,POLICE DEPARTMENT FACILITY,2,El Cajon
2141,PICA,2,PRESCOTT PROMENADE,2,El Cajon
2142,PICA,2,PRESCOTT PROMENADE,2,El Cajon
2143,PICA,2,PRESCOTT PROMENADE,2,El Cajon
2144,PICA,2,PRESCOTT PROMENADE,2,El Cajon
2145,PICA,2,PRESCOTT PROMENADE,2,El Cajon
2155,CEDE,3,PRESCOTT PROMENADE,2,El Cajon
2156,PICA,2,PRESCOTT PROMENADE,2,El Cajon
2157,PICA,3,PRESCOTT PROMENADE,2,El Cajon
2158,PICA,2,PRESCOTT PROMENADE,2,El Cajon
2159,PICA,3,PRESCOTT PROMENADE,2,El Cajon
2160,PICA,2,PRESCOTT PROMENADE,2,El Cajon
2161,PICA,3,PRESCOTT PROMENADE,2,El Cajon
2162,PICA,3,PRESCOTT PROMENADE,2,El Cajon
2163,PICA,3,PRESCOTT PROMENADE,2,El Cajon
2164,PICA,3,PRESCOTT PROMENADE,2,El Cajon
2165,PICA,3,PRESCOTT PROMENADE,2,El Cajon
2166,PICA,3,PRESCOTT PROMENADE,2,El Cajon
2167,PICA,3,PRESCOTT PROMENADE,2,El Cajon
2168,PICA,3,PRESCOTT PROMENADE,2,El Cajon
2169,PICA,3,PRESCOTT PROMENADE,2,El Cajon
2170,PICA,2,PRESCOTT PROMENADE,2,El Cajon
2171,PICA,3,PRESCOTT PROMENADE,2,El Cajon
2172,PICA,2,PRESCOTT PROMENADE,2,El Cajon
2173,PICA,2,PRESCOTT PROMENADE,2,El Cajon
2174,PICA,2,PRESCOTT PROMENADE,2,El Cajon
2181,PICA,2,PRESCOTT PROMENADE,2,El Cajon
2182,PICA,3,PRESCOTT PROMENADE,2,El Cajon
2183,PICA,3,PRESCOTT PROMENADE,2,El Cajon
2184,PICA,3,PRESCOTT PROMENADE,2,El Cajon
2185,PICA,3,PRESCOTT PROMENADE,2,El Cajon
2188,PICA,2,PRESCOTT PROMENADE,2,El Cajon
2189,PICA,2,PRESCOTT PROMENADE,2,El Cajon
2192,LAIN,2,PRESCOTT PROMENADE,2,El Cajon
2193,LAIN,2,PRESCOTT PROMENADE,2,El Cajon
2194,LAIN,2,PRESCOTT PROMENADE,2,El Cajon
2195,PICA,2,PRESCOTT PROMENADE,2,El Cajon
2196,PICA,2,PRESCOTT PROMENADE,2,El Cajon
2197,PICA,2,PRESCOTT PROMENADE,2,El Cajon
2198,PICA,2,PRESCOTT PROMENADE,2,El Cajon
2205,LAIN,1,PRESCOTT PROMENADE,2,El Cajon
2206,LAIN,1,PRESCOTT PROMENADE,2,El Cajon
2207,LAIN,1,PRESCOTT PROMENADE,2,El Cajon
2225,LAIN,1,PRESCOTT PROMENADE,2,El Cajon
2226,LAIN,1,PRESCOTT PROMENADE,2,El Cajon
2227,LAIN,1,PRESCOTT PROMENADE,2,El Cajon
2228,BAVA,1,PUBLIC WORKS FACILITY,2,El Cajon
2229,BAVA,1,PUBLIC WORKS FACILITY,2,El Cajon
2230,ARUN,1,PUBLIC WORKS FACILITY,2,El Cajon
2231,ARUN,1,PUBLIC WORKS FACILITY,2,El Cajon
2232,ARUN,1,PUBLIC WORKS FACILITY,2,El Cajon
2233,TRCO,1,PUBLIC WORKS FACILITY,2,El Cajon
2234,TRCO,1,PUBLIC WORKS FACILITY,2,El Cajon
2235,TRCO,1,PUBLIC WORKS FACILITY,2,El Cajon
2236,TRCO,1,PUBLIC WORKS FACILITY,2,El Cajon
2237,LAIN,3,PUBLIC WORKS FACILITY,2,El Cajon
2238,LIST,3,PUBLIC WORKS FACILITY,2,El Cajon
2239,LIST,2,PUBLIC WORKS FACILITY,2,El Cajon
2240,LIST,2,PUBLIC WORKS FACILITY,2,El Cajon
2241,LIST,2,PUBLIC WORKS FACILITY,2,El Cajon
2242,LIST,1,PUBLIC WORKS FACILITY,2,El Cajon
2243,LIST,2,PUBLIC WORKS FACILITY,2,El Cajon
2244,LIST,2,PUBLIC WORKS FACILITY,2,El Cajon
2245,LIST,2,PUBLIC WORKS FACILITY,2,El Cajon
2246,LIST,3,PUBLIC WORKS FACILITY,2,El Cajon
2247,LIST,2,PUBLIC WORKS FACILITY,2,El Cajon
2248,LIST,2,PUBLIC WORKS FACILITY,2,El Cajon
2249,LIST,2,PUBLIC WORKS FACILITY,2,El Cajon
2250,LIST,2,PUBLIC WORKS FACILITY,2,El Cajon
2251,LIST,2,PUBLIC WORKS FACILITY,2,El Cajon
2252,LIST,3,PUBLIC WORKS FACILITY,2,El Cajon
2253,LIST,2,PUBLIC WORKS FACILITY,2,El Cajon
2254,LIST,1,PUBLIC WORKS FACILITY,2,El Cajon
2255,LIST,2,PUBLIC WORKS FACILITY,2,El Cajon
2256,LIST,2,PUBLIC WORKS FACILITY,2,El Cajon
2257,LIST,2,PUBLIC WORKS FACILITY,2,El Cajon
2258,PIHA,3,PUBLIC WORKS FACILITY,2,El Cajon
2259,LIST,1,PUBLIC WORKS FACILITY,2,El Cajon
2260,LAIN,1,PUBLIC WORKS FACILITY,2,El Cajon
2261,LAIN,1,PUBLIC WORKS FACILITY,2,El Cajon
2262,CESI3,2,PUBLIC WORKS FACILITY,2,El Cajon
2263,CESI3,2,PUBLIC WORKS FACILITY,2,El Cajon
2264,MAGR,1,PUBLIC WORKS FACILITY,2,El Cajon
2265,MAGR,1,PUBLIC WORKS FACILITY,2,El Cajon
2266,MAGR,1,PUBLIC WORKS FACILITY,2,El Cajon
2267,MAGR,1,PUBLIC WORKS FACILITY,2,El Cajon
2268,CUAN,2,PUBLIC WORKS FACILITY,2,El Cajon
2269,CESI3,3,PUBLIC WORKS FACILITY,2,El Cajon
2270,CUAN,2,PUBLIC WORKS FACILITY,2,El Cajon
2271,CUAN,2,PUBLIC WORKS FACILITY,2,El Cajon
2272,PLRA,1,PUBLIC WORKS FACILITY,2,El Cajon
2273,MAGR,1,PUBLIC WORKS FACILITY,2,El Cajon
2274,MAGR,1,PUBLIC WORKS FACILITY,2,El Cajon
2275,PICA,3,PUBLIC WORKS FACILITY,2,El Cajon
2276,MAGR,2,PUBLIC WORKS FACILITY,2,El Cajon
2277,QUIL2,2,PUBLIC WORKS FACILITY,2,El Cajon
2278,CEDE,3,PUBLIC WORKS FACILITY,2,El Cajon
2279,LIST,2,PUBLIC WORKS FACILITY,2,El Cajon
2290,PITH,2,PUBLIC WORKS FACILITY,2,El Cajon
2291,CESI3,2,PUBLIC WORKS FACILITY,2,El Cajon
2292,CESI3,2,PUBLIC WORKS FACILITY,2,El Cajon
2293,CESI3,1,PUBLIC WORKS FACILITY,2,El Cajon
2294,CESI3,1,PUBLIC WORKS FACILITY,2,El Cajon
2295,CESI3,1,PUBLIC WORKS FACILITY,2,El Cajon
2297,JUCH,2,PUBLIC WORKS FACILITY,2,El Cajon
2298,JUCH,2,PUBLIC WORKS FACILITY,2,El Cajon
2299,JUCH,2,PUBLIC WORKS FACILITY,2,El Cajon
2300,JUCH,2,PUBLIC WORKS FACILITY,2,El Cajon
2301,JUCH,2,PUBLIC WORKS FACILITY,2,El Cajon
2302,JUCH,2,PUBLIC WORKS FACILITY,2,El Cajon
2303,JUCH,2,PUBLIC WORKS FACILITY,2,El Cajon
2304,JUCH,2,PUBLIC WORKS FACILITY,2,El Cajon
2305,JUCH,2,PUBLIC WORKS FACILITY,2,El Cajon
2306,JUCH,2,PUBLIC WORKS FACILITY,2,El Cajon
2307,JUCH,2,PUBLIC WORKS FACILITY,2,El Cajon
2308,PITH,2,PUBLIC WORKS FACILITY,2,El Cajon
2309,PITH,2,PUBLIC WORKS FACILITY,2,El Cajon
2310,JAMI,2,RENETTE PARK,2,El Cajon
2311,LAIN,1,RENETTE PARK,2,El Cajon
2312,LAIN,1,RENETTE PARK,2,El Cajon
2313,JAMI,2,RENETTE PARK,2,El Cajon
2314,JAMI,2,RENETTE PARK,2,El Cajon
2315,JAMI,2,RENETTE PARK,2,El Cajon
2316,JAMI,2,RENETTE PARK,2,El Cajon
2317,LAIN,1,RENETTE PARK,2,El Cajon
2318,JAMI,1,RENETTE PARK,2,El Cajon
2319,JAMI,2,RENETTE PARK,2,El Cajon
2320,LAIN,1,RENETTE PARK,2,El Cajon
2321,LAIN,1,RENETTE PARK,2,El Cajon
2322,LAIN,1,RENETTE PARK,2,El Cajon
2323,LAIN,1,RENETTE PARK,2,El Cajon
2324,LAIN,1,RENETTE PARK,2,El Cajon
2325,LAIN,1,RENETTE PARK,2,El Cajon
2326,LAIN,1,RENETTE PARK,2,El Cajon
2327,JAMI,1,RENETTE PARK,2,El Cajon
2328,JAMI,1,RENETTE PARK,2,El Cajon
2329,JAMI,2,RENETTE PARK,2,El Cajon
2330,JAMI,2,RENETTE PARK,2,El Cajon
2331,JAMI,2,RENETTE PARK,2,El Cajon
2332,JAMI,2,RENETTE PARK,2,El Cajon
2333,MAGR,2,RENETTE PARK,2,El Cajon
2334,MAGR,2,RENETTE PARK,2,El Cajon
2335,JAMI,1,RENETTE PARK,2,El Cajon
2336,MOAL,3,RENETTE PARK,2,El Cajon
2337,MOAL,3,RENETTE PARK,2,El Cajon
2338,MOAL,3,RENETTE PARK,2,El Cajon
2339,KOBI,2,RENETTE PARK,2,El Cajon
2340,KOBI,2,RENETTE PARK,2,El Cajon
2341,KOBI,2,RENETTE PARK,2,El Cajon
2342,KOBI,2,RENETTE PARK,2,El Cajon
2343,KOBI,2,RENETTE PARK,2,El Cajon
2344,KOBI,2,RENETTE PARK,2,El Cajon
2345,KOBI,2,RENETTE PARK,2,El Cajon
2346,KOBI,2,RENETTE PARK,2,El Cajon
2347,KOBI,2,RENETTE PARK,2,El Cajon
2348,KOBI,2,RENETTE PARK,2,El Cajon
2349,KOBI,2,RENETTE PARK,2,El Cajon
2350,LAIN,2,RENETTE PARK,2,El Cajon
2351,LAIN,2,RENETTE PARK,2,El Cajon
2352,LAIN,2,RENETTE PARK,2,El Cajon
2353,JAMI,2,RENETTE PARK,2,El Cajon
2356,ULPA,3,RENETTE PARK,2,El Cajon
2357,ULPA,3,RENETTE PARK,2,El Cajon
2358,ULPA,3,RENETTE PARK,2,El Cajon
2359,MOAL,2,RENETTE PARK,2,El Cajon
2362,MOAL,2,RENETTE PARK,2,El Cajon
2363,EUSI,3,RENETTE PARK,2,El Cajon
2364,EUSI,2,RENETTE PARK,2,El Cajon
2365,EUSI,2,RENETTE PARK,2,El Cajon
2366,EUSI,2,RENETTE PARK,2,El Cajon
2367,FRVE,3,RENETTE PARK,2,El Cajon
2368,MOAL,2,RENETTE PARK,2,El Cajon
2369,MOAL,2,RENETTE PARK,2,El Cajon
2370,MOAL,5,RENETTE PARK,2,El Cajon
2371,OLEU,4,RENETTE PARK,2,El Cajon
2372,OLEU,4,RENETTE PARK,2,El Cajon
2373,QUIL2,3,RENETTE PARK,2,El Cajon
2374,LIST,2,RENETTE PARK,2,El Cajon
2375,LIST,2,RENETTE PARK,2,El Cajon
2376,QUIL2,5,RENETTE PARK,2,El Cajon
2377,QUIL2,4,RENETTE PARK,2,El Cajon
2378,MOAL,3,RENETTE PARK,2,El Cajon
2379,MOAL,3,RENETTE PARK,2,El Cajon
2382,PICH,4,RENETTE PARK,2,El Cajon
2384,ULPA,3,RENETTE PARK,2,El Cajon
2385,WARO,4,RENETTE PARK,2,El Cajon
2386,WARO,4,RENETTE PARK,2,El Cajon
2387,WARO,4,RENETTE PARK,2,El Cajon
2388,WARO,4,RENETTE PARK,2,El Cajon
2389,WARO,2,RENETTE PARK,2,El Cajon
2390,WARO,2,RENETTE PARK,2,El Cajon
2391,LIST,1,RONALD REAGAN COMMUNITY CENTER,2,El Cajon
2392,LIST,2,RONALD REAGAN COMMUNITY CENTER,2,El Cajon
2393,LIST,2,RONALD REAGAN COMMUNITY CENTER,2,El Cajon
2394,LIST,2,RONALD REAGAN COMMUNITY CENTER,2,El Cajon
2395,LIST,2,RONALD REAGAN COMMUNITY CENTER,2,El Cajon
2396,LIST,2,RONALD REAGAN COMMUNITY CENTER,2,El Cajon
2397,LIST,2,RONALD REAGAN COMMUNITY CENTER,2,El Cajon
2398,LIST,1,RONALD REAGAN COMMUNITY CENTER,2,El Cajon
2399,LIST,1,RONALD REAGAN COMMUNITY CENTER,2,El Cajon
2400,LIST,2,RONALD REAGAN COMMUNITY CENTER,2,El Cajon
2401,LIST,2,RONALD REAGAN COMMUNITY CENTER,2,El Cajon
2402,CUAN,2,RONALD REAGAN COMMUNITY CENTER,2,El Cajon
2403,CUAN,1,RONALD REAGAN COMMUNITY CENTER,2,El Cajon
2404,CUAN,2,RONALD REAGAN COMMUNITY CENTER,2,El Cajon
2405,CUAN,2,RONALD REAGAN COMMUNITY CENTER,2,El Cajon
2406,CUAN,2,RONALD REAGAN COMMUNITY CENTER,2,El Cajon
2407,CUAN,2,RONALD REAGAN COMMUNITY CENTER,2,El Cajon
2408,CUAN,2,RONALD REAGAN COMMUNITY CENTER,2,El Cajon
2409,CUAN,3,RONALD REAGAN COMMUNITY CENTER,2,El Cajon
2410,CUAN,3,RONALD REAGAN COMMUNITY CENTER,2,El Cajon
2411,CUAN,3,RONALD REAGAN COMMUNITY CENTER,2,El Cajon
2412,CUAN,3,RONALD REAGAN COMMUNITY CENTER,2,El Cajon
2413,CUAN,3,RONALD REAGAN COMMUNITY CENTER,2,El Cajon
2414,CUAN,3,RONALD REAGAN COMMUNITY CENTER,2,El Cajon
2415,CUAN,3,RONALD REAGAN COMMUNITY CENTER,2,El Cajon
2416,CUAN,3,RONALD REAGAN COMMUNITY CENTER,2,El Cajon
