Id.x,SpCode,DBH,StreetName,StreetNumber,City
15,LAIN,1,10TH ST,27196,Highland
6463,LAIN,2,UNION ST,25880,Highland
6544,LAIN,1,VALMONT AV,7848,Highland
3779,LAIN,1,GREENSPOT RD,30600,Highland
1674,LAIN,1,CALLE DEL RIO,7914,Highland
2689,LAIN,1,CREST ST,27242,Highland
4754,LAIN,2,NONA AV,27159,Highland
6383,LAIN,1,TIARA AV,7113,Highland
6385,LAIN,1,TIARA AV,7113,Highland
3498,LAIN,1,GREENSPOT RD,27847,Highland
3499,LAIN,1,GREENSPOT RD,27847,Highland
1542,LAIN,1,BUCHANAN AV,7060,Highland
6652,LAIN,1,VILLA AV,27571,Highland
6384,LAIN,1,TIARA AV,7113,Highland
5160,LAIN,1,PACIFIC ST,28064,Highland
346,LAIN,1,6TH ST,26677,Highland
4788,LAIN,1,NONA CT,27138,Highland
4758,LAIN,1,NONA AV,27177,Highland
3423,LAIN,1,FLETCHER VIEW DR,7211,Highland
4945,LAIN,1,OAK RIDGE RD,28746,Highland
3379,LAIN,2,FLAMINGO RD,25446,Highland
2237,LAIN,1,COLE AV,7744,Highland
3740,LAIN,1,GREENSPOT RD,30600,Highland
3788,LAIN,1,GREENSPOT RD,30800,Highland
4840,LAIN,1,NYE DR,7456,Highland
3503,LAIN,1,GREENSPOT RD,27923,Highland
3584,LAIN,1,GREENSPOT RD,30500,Highland
3140,LAIN,1,ELM AV,7488,Highland
3809,LAIN,1,GREENSPOT RD,30800,Highland
4407,LAIN,1,LILLIAN LN,7399,Highland
5415,LAIN,1,RED CLOVER WY,7493,Highland
4784,LAIN,1,NONA CT,27138,Highland
1554,LAIN,1,BUCHANAN AV,7104,Highland
3122,LAIN,1,ELM AV,7409,Highland
708,LAIN,1,ATLANTIC AV,27964,Highland
1918,LAIN,1,CHURCH AV,7109,Highland
4944,LAIN,1,OAK RIDGE RD,28746,Highland
4296,LAIN,1,LAUREL AV,6852,Highland
4785,LAIN,1,NONA CT,27138,Highland
1672,LAIN,1,CALLE DEL RIO,7914,Highland
5438,LAIN,1,RHONE CT,6656,Highland
5241,LAIN,1,PEACH BLOSSOM CT,7349,Highland
4749,LAIN,2,NONA AV,27135,Highland
4759,LAIN,1,NONA AV,27177,Highland
5893,LAIN,1,SHASTA AV,7815,Highland
4529,LAIN,1,MANSFIELD ST,25833,Highland
6721,LAIN,1,WALKER ST,25768,Highland
4411,LAIN,2,LILLIAN LN,7413,Highland
6524,LAIN,1,UPRIGHT RESIDENCE,2,Highland
3686,LAIN,1,GREENSPOT RD,30500,Highland
1495,LAIN,1,BROWNING RD,7268,Highland
4940,LAIN,1,OAK RIDGE RD,28606,Highland
4786,LAIN,1,NONA CT,27138,Highland
1084,LAIN,1,BASELINE ST,27555,Highland
5630,LAIN,2,SAN FRANCISCO ST,7000,Highland
3134,LAIN,2,ELM AV,7472,Highland
6172,LAIN,2,STRATFORD ST,27386,Highland
722,LAIN,2,ATLANTIC AV,27991,Highland
6398,LAIN,1,TIARA AV,7177,Highland
5062,LAIN,1,ORANGE ST,7557,Highland
6887,LAIN,1,YARNELL RD,7207,Highland
137,LAIN,1,14TH ST,27530,Highland
4941,LAIN,1,OAK RIDGE RD,28606,Highland
581,LAIN,1,AMBER ST,6829,Highland
6169,LAIN,1,STRATFORD ST,27368,Highland
5886,LAIN,1,SEVILLE AV,7242,Highland
2210,LAIN,1,COLE AV,7381,Highland
6177,LAIN,2,STRATFORD ST,27408,Highland
29,LAIN,2,13TH ST,26881,Highland
4769,LAIN,1,NONA AV,27188,Highland
6399,LAIN,1,TIARA AV,7178,Highland
4852,LAIN,1,OAK CREEK PARK,2,Highland
4413,LAIN,2,LILLIAN LN,7413,Highland
2908,LAIN,1,CYPRESS ST,27039,Highland
691,LAIN,3,ATLANTIC AV,27907,Highland
5594,LAIN,2,SAN FRANCISCO ST,6910,Highland
3124,LAIN,1,ELM AV,7423,Highland
138,LAIN,2,14TH ST,27531,Highland
4790,LAIN,1,NONA CT,27150,Highland
4762,LAIN,1,NONA AV,27187,Highland
4629,LAIN,2,MERITO AV,7716,Highland
2687,LAIN,1,CREST ST,27242,Highland
3311,LAIN,1,FISHER ST,26983,Highland
3434,LAIN,1,FLETCHER VIEW DR,7271,Highland
4853,LAIN,1,OAK CREEK PARK,2,Highland
4935,LAIN,1,OAK RIDGE RD,28551,Highland
3519,LAIN,1,GREENSPOT RD,28015,Highland
2277,LAIN,1,COLWYN AV,7112,Highland
1309,LAIN,1,BONNIE CT,7660,Highland
4520,LAIN,1,MAIN ST,27459,Highland
2909,LAIN,1,CYPRESS ST,27039,Highland
2948,LAIN,2,DEL ROSA AV,7773,Highland
3630,LAIN,1,GREENSPOT RD,30500,Highland
3016,LAIN,2,DUNDEE AV,7160,Highland
5865,LAIN,1,SEINE AV,7457,Highland
201,LAIN,2,20TH ST,27779,Highland
5791,LAIN,1,SEINE AV,6627,Highland
4854,LAIN,1,OAK CREEK PARK,2,Highland
2789,LAIN,1,CUNNINGHAM ST,7835,Highland
2112,LAIN,1,CIENEGA DR,7545,Highland
5880,LAIN,1,SEVILLE AV,7116,Highland
3008,LAIN,1,DRUMMOND AV,7671,Highland
5881,LAIN,1,SEVILLE AV,7117,Highland
3575,LAIN,1,GREENSPOT RD,30500,Highland
4699,LAIN,1,MOUNTAIN AV,6853,Highland
2183,LAIN,1,CLIFTON ST,27711,Highland
2139,LAIN,1,CITY HALL,2,Highland
5626,LAIN,2,SAN FRANCISCO ST,6990,Highland
4298,LAIN,1,LAUREL AV,6852,Highland
3791,LAIN,1,GREENSPOT RD,30800,Highland
678,LAIN,1,ASPEN CT,7543,Highland
4687,LAIN,1,MOUNTAIN AV,6788,Highland
2136,LAIN,1,CITY HALL,2,Highland
6392,LAIN,1,TIARA AV,7115,Highland
3679,LAIN,1,GREENSPOT RD,30500,Highland
6187,LAIN,1,STRATFORD ST,27430,Highland
4495,LAIN,2,MAIN ST,27347,Highland
4982,LAIN,1,OLIVE ST,6960,Highland
4297,LAIN,1,LAUREL AV,6852,Highland
5073,LAIN,1,ORANGEWOOD RD,6634,Highland
6178,LAIN,2,STRATFORD ST,27411,Highland
592,LAIN,1,AMBER ST,6843,Highland
4557,LAIN,1,MANSFIELD ST,26752,Highland
5417,LAIN,1,RED CLOVER WY,7493,Highland
725,LAIN,1,ATLANTIC AV,27994,Highland
3675,LAIN,1,GREENSPOT RD,30500,Highland
3676,LAIN,1,GREENSPOT RD,30500,Highland
237,LAIN,1,21ST ST,27848,Highland
5456,LAIN,1,ROBINSON RD,6636,Highland
622,LAIN,1,ARGYLE AV,6970,Highland
5129,LAIN,1,PACIFIC ST,26815,Highland
717,LAIN,2,ATLANTIC AV,27982,Highland
167,LAIN,2,14TH ST,27591,Highland
3479,LAIN,1,GOLONDRINA DR,7706,Highland
5072,LAIN,1,ORANGEWOOD RD,6634,Highland
3507,LAIN,1,GREENSPOT RD,27949,Highland
6400,LAIN,1,TIARA AV,7178,Highland
5787,LAIN,1,SEINE AV,6610,Highland
3736,LAIN,1,GREENSPOT RD,30600,Highland
1671,LAIN,1,CALLE DEL RIO,7914,Highland
738,LAIN,2,ATLANTIC AV,28042,Highland
6557,LAIN,1,VICTORIA AV,7353,Highland
3627,LAIN,1,GREENSPOT RD,30500,Highland
6543,LAIN,1,VALMONT AV,7848,Highland
593,LAIN,1,AMBER ST,6843,Highland
3574,LAIN,1,GREENSPOT RD,30500,Highland
66,LAIN,1,14TH ST,26794,Highland
6590,LAIN,1,VICTORIA AV,28509,Highland
668,LAIN,2,ARGYLE AV,7141,Highland
3629,LAIN,1,GREENSPOT RD,30500,Highland
2174,LAIN,1,CITY HALL,2,Highland
1807,LAIN,1,CENTER ST,7114,Highland
4604,LAIN,1,MCKINLEY ST,7820,Highland
6393,LAIN,1,TIARA AV,7115,Highland
1492,LAIN,1,BROWNING RD,7268,Highland
6395,LAIN,1,TIARA AV,7177,Highland
2185,LAIN,1,CLIFTON ST,27711,Highland
3927,LAIN,2,HIGHLAND AV,26461,Highland
6681,LAIN,1,VINE ST,6950,Highland
3741,LAIN,1,GREENSPOT RD,30600,Highland
2919,LAIN,1,CYPRESS ST,27155,Highland
2209,LAIN,1,COLE AV,7356,Highland
1381,LAIN,1,BRADFORD AV,7004,Highland
2273,LAIN,1,COLWYN AV,7112,Highland
3812,LAIN,1,GREENSPOT RD,30800,Highland
6600,LAIN,2,VILLA AV,26920,Highland
3804,LAIN,1,GREENSPOT RD,30800,Highland
3135,LAIN,2,ELM AV,7472,Highland
4412,LAIN,2,LILLIAN LN,7413,Highland
4761,LAIN,1,NONA AV,27187,Highland
2712,LAIN,1,CUNNINGHAM PARK,2,Highland
3673,LAIN,1,GREENSPOT RD,30500,Highland
6401,LAIN,1,TIARA AV,7178,Highland
4939,LAIN,1,OAK RIDGE RD,28606,Highland
3577,LAIN,1,GREENSPOT RD,30500,Highland
5159,LAIN,1,PACIFIC ST,28064,Highland
4796,LAIN,1,NONA CT,27160,Highland
712,LAIN,2,ATLANTIC AV,27981,Highland
3231,LAIN,1,FIRE STATION 2,2,Highland
4797,LAIN,1,NONA CT,27160,Highland
594,LAIN,1,AMBER ST,6843,Highland
6587,LAIN,1,VICTORIA AV,28508,Highland
4775,LAIN,1,NONA AV,27985,Highland
3924,LAIN,1,HIBISCUS ST,27430,Highland
495,LAIN,1,9TH ST,26617,Highland
3770,LAIN,1,GREENSPOT RD,30600,Highland
3378,LAIN,2,FLAMINGO RD,25446,Highland
3422,LAIN,1,FLETCHER VIEW DR,7211,Highland
4408,LAIN,1,LILLIAN LN,7399,Highland
4177,LAIN,1,KANE CT,28221,Highland
2702,LAIN,1,CUNNINGHAM PARK,2,Highland
4779,LAIN,2,NONA AV,28025,Highland
2190,LAIN,1,CLIFTON ST,27791,Highland
4750,LAIN,2,NONA AV,27135,Highland
4802,LAIN,1,NONA CT,27160,Highland
3141,LAIN,1,ELM AV,7488,Highland
4560,LAIN,1,MANSFIELD ST,26752,Highland
3793,LAIN,1,GREENSPOT RD,30800,Highland
4521,LAIN,1,MAIN ST,27459,Highland
153,LAIN,1,14TH ST,27561,Highland
6415,LAIN,1,TONNER DR,28522,Highland
4406,LAIN,1,LILLIAN LN,7399,Highland
6391,LAIN,1,TIARA AV,7115,Highland
4668,LAIN,1,MESSINA ST,27196,Highland
6202,LAIN,1,STRATFORD ST,27492,Highland
4259,LAIN,1,LA PRAIX ST,7087,Highland
3797,LAIN,1,GREENSPOT RD,30800,Highland
59,LAIN,1,13TH ST,27232,Highland
4801,LAIN,1,NONA CT,27160,Highland
5608,LAIN,2,SAN FRANCISCO ST,6949,Highland
3795,LAIN,1,GREENSPOT RD,30800,Highland
3502,LAIN,1,GREENSPOT RD,27923,Highland
6679,LAIN,1,VINE ST,6950,Highland
6519,LAIN,1,UPRIGHT RESIDENCE,2,Highland
5592,LAIN,2,SAN FRANCISCO ST,6910,Highland
6198,LAIN,2,STRATFORD ST,27482,Highland
5113,LAIN,1,PACIFIC ST,26719,Highland
3688,LAIN,1,GREENSPOT RD,30500,Highland
4649,LAIN,2,MESSINA ST,26992,Highland
3806,LAIN,1,GREENSPOT RD,30800,Highland
6682,LAIN,1,VINE ST,6950,Highland
3506,LAIN,1,GREENSPOT RD,27949,Highland
1259,LAIN,1,BEATTIE ST,28824,Highland
5792,LAIN,1,SEINE AV,6627,Highland
3728,LAIN,1,GREENSPOT RD,30600,Highland
3730,LAIN,1,GREENSPOT RD,30600,Highland
5068,LAIN,1,ORANGEWOOD RD,6634,Highland
496,LAIN,1,9TH ST,26617,Highland
1667,LAIN,1,CALLE DEL RIO,7914,Highland
4460,LAIN,2,LYNWOOD WY,6576,Highland
5820,LAIN,1,SEINE AV,7054,Highland
151,LAIN,1,14TH ST,27561,Highland
4690,LAIN,1,MOUNTAIN AV,6789,Highland
4692,LAIN,1,MOUNTAIN AV,6795,Highland
4694,LAIN,1,MOUNTAIN AV,6811,Highland
1533,LAIN,1,BUCHANAN AV,7020,Highland
5624,LAIN,2,SAN FRANCISCO ST,6990,Highland
6680,LAIN,1,VINE ST,6950,Highland
5879,LAIN,1,SEVILLE AV,7116,Highland
3044,LAIN,1,DUNKIRK AV,7517,Highland
3045,LAIN,1,DUNKIRK AV,7517,Highland
3773,LAIN,1,GREENSPOT RD,30600,Highland
2683,LAIN,1,CREST ST,27232,Highland
3137,LAIN,1,ELM AV,7483,Highland
5246,LAIN,1,PEACOCK AV,7510,Highland
4514,LAIN,2,MAIN ST,27417,Highland
4764,LAIN,1,NONA AV,27187,Highland
5403,LAIN,1,RAINBOW LN,27853,Highland
1494,LAIN,1,BROWNING RD,7268,Highland
4787,LAIN,1,NONA CT,27138,Highland
5629,LAIN,2,SAN FRANCISCO ST,7000,Highland
2109,LAIN,1,CIENEGA DR,7540,Highland
4667,LAIN,1,MESSINA ST,27187,Highland
4548,LAIN,2,MANSFIELD ST,25883,Highland
2728,LAIN,1,CUNNINGHAM PARK,2,Highland
47,LAIN,1,13TH ST,27076,Highland
4799,LAIN,1,NONA CT,27160,Highland
5290,LAIN,1,PLUTO ST,27709,Highland
189,LAIN,1,20TH ST,27730,Highland
1403,LAIN,1,BRADFORD AV,7173,Highland
2722,LAIN,1,CUNNINGHAM PARK,2,Highland
1493,LAIN,1,BROWNING RD,7268,Highland
4777,LAIN,1,NONA AV,28005,Highland
5145,LAIN,1,PACIFIC ST,27725,Highland
4738,LAIN,1,NEWBURY AV,7148,Highland
2918,LAIN,1,CYPRESS ST,27155,Highland
5793,LAIN,1,SEINE AV,6632,Highland
493,LAIN,1,9TH ST,26607,Highland
694,LAIN,2,ATLANTIC AV,27917,Highland
6685,LAIN,1,VINE ST,6960,Highland
6658,LAIN,1,VILLA AV,27600,Highland
4757,LAIN,2,NONA AV,27170,Highland
724,LAIN,2,ATLANTIC AV,27994,Highland
1498,LAIN,1,BROWNING RD,7292,Highland
6683,LAIN,1,VINE ST,6950,Highland
3768,LAIN,1,GREENSPOT RD,30600,Highland
5795,LAIN,2,SEINE AV,6644,Highland
3043,LAIN,1,DUNKIRK AV,7517,Highland
2108,LAIN,1,CIENEGA DR,7535,Highland
1708,LAIN,2,CANYON OAKS DR,28748,Highland
3772,LAIN,1,GREENSPOT RD,30600,Highland
6404,LAIN,1,TIARA AV,7208,Highland
3776,LAIN,1,GREENSPOT RD,30600,Highland
621,LAIN,1,ARGYLE AV,6970,Highland
14,LAIN,1,10TH ST,27196,Highland
5242,LAIN,1,PEACH BLOSSOM CT,7372,Highland
2208,LAIN,2,COLE AV,7356,Highland
3581,LAIN,1,GREENSPOT RD,30500,Highland
3375,LAIN,1,FISHER ST,28286,Highland
3790,LAIN,1,GREENSPOT RD,30800,Highland
63,LAIN,1,14TH ST,26794,Highland
3138,LAIN,2,ELM AV,7483,Highland
1490,LAIN,1,BROWNING RD,7268,Highland
6106,LAIN,1,STRATFORD ST,26920,Highland
2950,LAIN,1,DEL ROSA AV,7773,Highland
2752,LAIN,1,CUNNINGHAM PARK,2,Highland
5302,LAIN,2,POPPET DR,7189,Highland
3684,LAIN,1,GREENSPOT RD,30500,Highland
5071,LAIN,1,ORANGEWOOD RD,6634,Highland
499,LAIN,1,9TH ST,26617,Highland
498,LAIN,1,9TH ST,26617,Highland
1594,LAIN,1,BUCKEYE ST,7541,Highland
6844,LAIN,1,WISTERIA LN,28493,Highland
2121,LAIN,1,CIENEGA DR,7570,Highland
13,LAIN,1,10TH ST,27196,Highland
3787,LAIN,1,GREENSPOT RD,30800,Highland
5934,LAIN,1,SHERIFFS STATION,2,Highland
3678,LAIN,1,GREENSPOT RD,30500,Highland
4697,LAIN,1,MOUNTAIN AV,6853,Highland
4405,LAIN,1,LILLIAN LN,7399,Highland
5549,LAIN,1,ROYCE LN,27162,Highland
6192,LAIN,2,STRATFORD ST,27457,Highland
6523,LAIN,1,UPRIGHT RESIDENCE,2,Highland
3811,LAIN,1,GREENSPOT RD,30800,Highland
5878,LAIN,1,SEVILLE AV,7116,Highland
2113,LAIN,1,CIENEGA DR,7545,Highland
497,LAIN,1,9TH ST,26617,Highland
5069,LAIN,1,ORANGEWOOD RD,6634,Highland
5436,LAIN,1,RHONE CT,6650,Highland
1711,LAIN,2,CANYON OAKS DR,28812,Highland
90,LAIN,1,14TH ST,27017,Highland
6450,LAIN,1,UNION ST,25419,Highland
3733,LAIN,1,GREENSPOT RD,30600,Highland
5260,LAIN,1,PEACOCK AV,7511,Highland
5593,LAIN,2,SAN FRANCISCO ST,6910,Highland
577,LAIN,1,AMBER ST,6829,Highland
4627,LAIN,2,MERITO AV,7715,Highland
6449,LAIN,1,UNION ST,25419,Highland
742,LAIN,3,ATLANTIC AV,28043,Highland
3376,LAIN,1,FISHER ST,28286,Highland
4025,LAIN,2,JANE ST,25761,Highland
5280,LAIN,1,PEACOCK AV,7569,Highland
6421,LAIN,1,TONNER DR,28554,Highland
5609,LAIN,2,SAN FRANCISCO ST,6949,Highland
158,LAIN,2,14TH ST,27571,Highland
4688,LAIN,1,MOUNTAIN AV,6788,Highland
5070,LAIN,1,ORANGEWOOD RD,6634,Highland
1668,LAIN,1,CALLE DEL RIO,7914,Highland
1593,LAIN,1,BUCKEYE ST,7541,Highland
1499,LAIN,1,BROWNING RD,7292,Highland
3683,LAIN,1,GREENSPOT RD,30500,Highland
4938,LAIN,1,OAK RIDGE RD,28606,Highland
206,LAIN,2,21ST ST,27698,Highland
4737,LAIN,1,NEWBURY AV,7148,Highland
4778,LAIN,2,NONA AV,28013,Highland
741,LAIN,2,ATLANTIC AV,28043,Highland
58,LAIN,1,13TH ST,27232,Highland
6888,LAIN,1,YARNELL RD,7207,Highland
4494,LAIN,2,MAIN ST,27347,Highland
5887,LAIN,1,SEVILLE AV,7242,Highland
4745,LAIN,1,NONA AV,27120,Highland
3569,LAIN,1,GREENSPOT RD,30500,Highland
3810,LAIN,1,GREENSPOT RD,30800,Highland
6368,LAIN,2,TERRACE DR,28592,Highland
5119,LAIN,1,PACIFIC ST,26733,Highland
3582,LAIN,1,GREENSPOT RD,30500,Highland
5440,LAIN,1,RHONE CT,6656,Highland
716,LAIN,2,ATLANTIC AV,27982,Highland
6094,LAIN,1,STRATFORD ST,26864,Highland
6343,LAIN,2,TEMPLE ST,27521,Highland
3516,LAIN,1,GREENSPOT RD,28015,Highland
1380,LAIN,1,BRADFORD AV,7004,Highland
4176,LAIN,1,KANE CT,28221,Highland
4781,LAIN,1,NONA AV,28038,Highland
6320,LAIN,2,SYCAMORE DR,28378,Highland
4459,LAIN,1,LYNWOOD WY,6576,Highland
4178,LAIN,2,KANE CT,28221,Highland
3207,LAIN,1,EUCALYPTUS DR,7790,Highland
4695,LAIN,1,MOUNTAIN AV,6853,Highland
3778,LAIN,1,GREENSPOT RD,30600,Highland
6252,LAIN,1,STRATFORD ST,27800,Highland
1404,LAIN,1,BRADFORD AV,7173,Highland
5866,LAIN,1,SEINE AV,7457,Highland
3802,LAIN,1,GREENSPOT RD,30800,Highland
5380,LAIN,1,RAINBOW LN,27751,Highland
715,LAIN,2,ATLANTIC AV,27982,Highland
6397,LAIN,1,TIARA AV,7177,Highland
1496,LAIN,1,BROWNING RD,7268,Highland
619,LAIN,1,ARGYLE AV,6970,Highland
4946,LAIN,1,OAK RIDGE RD,28746,Highland
4791,LAIN,1,NONA CT,27150,Highland
3781,LAIN,1,GREENSPOT RD,30600,Highland
5604,LAIN,1,SAN FRANCISCO ST,6930,Highland
4798,LAIN,1,NONA CT,27160,Highland
3288,LAIN,1,FISHER ST,25875,Highland
3742,LAIN,1,GREENSPOT RD,30600,Highland
144,LAIN,1,14TH ST,27541,Highland
6201,LAIN,1,STRATFORD ST,27491,Highland
5454,LAIN,1,ROBINSON RD,6636,Highland
4746,LAIN,1,NONA AV,27125,Highland
6405,LAIN,1,TIARA AV,7241,Highland
5276,LAIN,1,PEACOCK AV,7561,Highland
3286,LAIN,2,FISHER ST,25875,Highland
4670,LAIN,1,MESSINA ST,27196,Highland
4800,LAIN,1,NONA CT,27160,Highland
4755,LAIN,2,NONA AV,27159,Highland
1083,LAIN,1,BASELINE ST,27555,Highland
4525,LAIN,2,MAIN ST,27481,Highland
726,LAIN,2,ATLANTIC AV,28003,Highland
1022,LAIN,1,BASELINE ST,27045,Highland
5024,LAIN,1,OLIVE TREE LN,7530,Highland
6846,LAIN,1,WISTERIA LN,28493,Highland
3571,LAIN,1,GREENSPOT RD,30500,Highland
1589,LAIN,1,BUCKEYE ST,7530,Highland
2685,LAIN,1,CREST ST,27242,Highland
3578,LAIN,1,GREENSPOT RD,30500,Highland
64,LAIN,1,14TH ST,26794,Highland
5647,LAIN,1,SAN FRANCISCO ST,7326,Highland
3734,LAIN,1,GREENSPOT RD,30600,Highland
3131,LAIN,2,ELM AV,7465,Highland
2173,LAIN,1,CITY HALL,2,Highland
2104,LAIN,1,CIENEGA DR,7530,Highland
1082,LAIN,1,BASELINE ST,27555,Highland
5303,LAIN,2,POPPET DR,7189,Highland
1536,LAIN,1,BUCHANAN AV,7041,Highland
620,LAIN,1,ARGYLE AV,6970,Highland
3006,LAIN,1,DRUMMOND AV,7641,Highland
669,LAIN,2,ARGYLE AV,7141,Highland
5892,LAIN,2,SHASTA AV,7763,Highland
4744,LAIN,1,NONA AV,27120,Highland
3512,LAIN,1,GREENSPOT RD,28015,Highland
5136,LAIN,1,PACIFIC ST,26863,Highland
4747,LAIN,1,NONA AV,27125,Highland
5798,LAIN,1,SEINE AV,6663,Highland
4628,LAIN,2,MERITO AV,7716,Highland
693,LAIN,3,ATLANTIC AV,27907,Highland
4558,LAIN,1,MANSFIELD ST,26752,Highland
4559,LAIN,1,MANSFIELD ST,26752,Highland
4766,LAIN,1,NONA AV,27188,Highland
3150,LAIN,1,ELMWOOD CT,7639,Highland
6185,LAIN,1,STRATFORD ST,27418,Highland
2192,LAIN,1,CLIFTON ST,27791,Highland
2684,LAIN,1,CREST ST,27242,Highland
692,LAIN,3,ATLANTIC AV,27907,Highland
344,LAIN,1,6TH ST,26677,Highland
5146,LAIN,1,PACIFIC ST,27725,Highland
4934,LAIN,1,OAK RIDGE RD,28551,Highland
3800,LAIN,1,GREENSPOT RD,30800,Highland
1781,LAIN,1,CATALPA AV,7048,Highland
423,LAIN,1,7TH ST,26721,Highland
4256,LAIN,2,LA PRAIX ST,7063,Highland
4484,LAIN,2,MAIN ST,27221,Highland
140,LAIN,2,14TH ST,27531,Highland
2124,LAIN,1,CIENEGA DR,7570,Highland
1402,LAIN,1,BRADFORD AV,7173,Highland
5381,LAIN,1,RAINBOW LN,27751,Highland
2276,LAIN,1,COLWYN AV,7112,Highland
4260,LAIN,1,LA PRAIX ST,7087,Highland
1513,LAIN,1,BUCHANAN AV,6977,Highland
5135,LAIN,1,PACIFIC ST,26853,Highland
4771,LAIN,1,NONA AV,27195,Highland
5453,LAIN,1,ROBINSON RD,6636,Highland
5398,LAIN,1,RAINBOW LN,27833,Highland
3284,LAIN,2,FISHER ST,25865,Highland
5074,LAIN,1,ORANGEWOOD RD,6634,Highland
4669,LAIN,1,MESSINA ST,27196,Highland
5279,LAIN,1,PEACOCK AV,7569,Highland
2855,LAIN,1,CYPRESS ST,26652,Highland
2854,LAIN,1,CYPRESS ST,26652,Highland
1085,LAIN,1,BASELINE ST,27555,Highland
3798,LAIN,1,GREENSPOT RD,30800,Highland
2184,LAIN,1,CLIFTON ST,27711,Highland
3928,LAIN,2,HIGHLAND AV,26461,Highland
6402,LAIN,1,TIARA AV,7208,Highland
5434,LAIN,1,RHONE CT,6643,Highland
6215,LAIN,1,STRATFORD ST,27581,Highland
3625,LAIN,1,GREENSPOT RD,30500,Highland
3139,LAIN,2,ELM AV,7483,Highland
4527,LAIN,1,MANSFIELD ST,25833,Highland
6474,LAIN,1,UNION ST,26579,Highland
2150,LAIN,1,CITY HALL,2,Highland
4739,LAIN,1,NEWBURY AV,7148,Highland
6479,LAIN,1,UNION ST,26618,Highland
5796,LAIN,2,SEINE AV,6649,Highland
2920,LAIN,1,CYPRESS ST,27155,Highland
1517,LAIN,2,BUCHANAN AV,6977,Highland
2123,LAIN,2,CIENEGA DR,7570,Highland
345,LAIN,1,6TH ST,26677,Highland
3270,LAIN,2,FISHER ST,25815,Highland
5867,LAIN,1,SEINE AV,7457,Highland
1782,LAIN,2,CATALPA AV,7048,Highland
6199,LAIN,2,STRATFORD ST,27483,Highland
4261,LAIN,1,LA PRAIX ST,7087,Highland
6559,LAIN,1,VICTORIA AV,7353,Highland
2682,LAIN,1,CREST ST,27232,Highland
2691,LAIN,1,CREST ST,27251,Highland
711,LAIN,2,ATLANTIC AV,27981,Highland
3704,LAIN,1,GREENSPOT RD,30600,Highland
5821,LAIN,1,SEINE AV,7054,Highland
598,LAIN,1,APPLE BLOSSOM CT,7495,Highland
3271,LAIN,2,FISHER ST,25815,Highland
6722,LAIN,1,WALKER ST,25768,Highland
1491,LAIN,1,BROWNING RD,7268,Highland
5882,LAIN,1,SEVILLE AV,7117,Highland
6190,LAIN,1,STRATFORD ST,27445,Highland
3568,LAIN,1,GREENSPOT RD,30500,Highland
91,LAIN,1,14TH ST,27017,Highland
4517,LAIN,1,MAIN ST,27439,Highland
1401,LAIN,1,BRADFORD AV,7173,Highland
714,LAIN,2,ATLANTIC AV,27982,Highland
3632,LAIN,1,GREENSPOT RD,30500,Highland
5114,LAIN,1,PACIFIC ST,26719,Highland
2122,LAIN,1,CIENEGA DR,7570,Highland
730,LAIN,1,ATLANTIC AV,28018,Highland
2105,LAIN,2,CIENEGA DR,7530,Highland
5386,LAIN,1,RAINBOW LN,27781,Highland
3774,LAIN,1,GREENSPOT RD,30600,Highland
1325,LAIN,1,BONNIE ST,7785,Highland
6451,LAIN,1,UNION ST,25419,Highland
6095,LAIN,2,STRATFORD ST,26864,Highland
180,LAIN,1,19TH CT,27685,Highland
4765,LAIN,1,NONA AV,27188,Highland
5455,LAIN,1,ROBINSON RD,6636,Highland
5414,LAIN,1,RED CLOVER WY,7493,Highland
5621,LAIN,1,SAN FRANCISCO ST,6979,Highland
3287,LAIN,1,FISHER ST,25875,Highland
650,LAIN,1,ARGYLE AV,7068,Highland
60,LAIN,1,13TH ST,27232,Highland
6497,LAIN,2,UPRIGHT RESIDENCE,2,Highland
6168,LAIN,2,STRATFORD ST,27367,Highland
3738,LAIN,1,GREENSPOT RD,30600,Highland
2688,LAIN,1,CREST ST,27242,Highland
595,LAIN,1,AMBER ST,6843,Highland
6344,LAIN,1,TEMPLE ST,27521,Highland
4767,LAIN,1,NONA AV,27188,Highland
6591,LAIN,1,VICTORIA AV,28509,Highland
4691,LAIN,2,MOUNTAIN AV,6795,Highland
2106,LAIN,2,CIENEGA DR,7530,Highland
4461,LAIN,2,LYNWOOD WY,6576,Highland
5883,LAIN,1,SEVILLE AV,7117,Highland
5112,LAIN,1,PACIFIC ST,26719,Highland
4554,LAIN,2,MANSFIELD ST,25883,Highland
1489,LAIN,1,BROWNING RD,7268,Highland
3518,LAIN,1,GREENSPOT RD,28015,Highland
127,LAIN,2,14TH ST,27510,Highland
5547,LAIN,2,ROYCE LN,27161,Highland
6186,LAIN,2,STRATFORD ST,27421,Highland
1497,LAIN,1,BROWNING RD,7292,Highland
2686,LAIN,1,CREST ST,27242,Highland
5158,LAIN,1,PACIFIC ST,27960,Highland
2690,LAIN,2,CREST ST,27242,Highland
6217,LAIN,1,STRATFORD ST,27590,Highland
6622,LAIN,1,VILLA AV,27088,Highland
2907,LAIN,1,CYPRESS ST,27039,Highland
2955,LAIN,1,DEL ROSA DR,7026,Highland
3095,LAIN,2,ELM AV,6996,Highland
3511,LAIN,1,GREENSPOT RD,28015,Highland
6593,LAIN,1,VICTORIA AV,28509,Highland
